year,sex,profession,income
21,F,child,0.00
21,M,child,0.00
21,F,child,0.00
21,M,child,0.00
21,M,child,0.00
21,M,child,0.00
22,F,civil servant,9008.21
22,M,farmer,1300.62
22,M,unemployed,-10.41
22,M,farmer,3282.10
22,F,farmer,1308.46
22,F,civil servant,9695.39
22,F,service provider,4105.98
22,M,homemaker,-3.81
22,M,civil servant,3555.41
22,M,fisher,2773.83
22,M,civil servant,4719.69
22,F,fisher,2531.67
22,M,farmer,2689.57
22,F,retired,1701.95
22,M,civil servant,5353.77
22,F,farmer,1571.84
22,F,fisher,1301.05
22,M,civil servant,8816.10
22,F,craftsman,4580.97
22,M,craftsman,8098.08
22,F,service provider,9802.95
22,M,retired,2156.50
22,M,service provider,4827.20
22,F,fisher,1390.64
22,F,homemaker,43.21
22,F,fisher,1797.58
22,F,retired,2273.89
22,F,farmer,3508.28
22,X,service provider,4953.38
22,M,retired,1068.97
22,F,craftsman,3698.88
22,F,craftsman,7228.26
22,F,retired,871.95
22,F,unemployed,60.09
22,F,retired,1846.86
22,M,homemaker,55.69
22,M,fisher,1359.40
22,M,craftsman,5006.58
22,M,retired,1862.55
22,M,farmer,2680.73
22,F,retired,791.76
22,M,service provider,3620.84
22,M,retired,1936.87
22,M,farmer,3733.99
22,M,farmer,1631.47
22,F,retired,45.90
22,F,homemaker,13.72
22,M,homemaker,55.86
22,M,retired,991.36
22,M,civil servant,6096.24
22,X,craftsman,4777.66
22,F,farmer,2729.74
22,F,farmer,3148.03
22,F,fisher,2540.78
22,M,homemaker,66.78
22,M,craftsman,6295.06
22,M,retired,2382.85
22,F,homemaker,-6.19
22,F,fisher,2256.07
22,F,farmer,3224.14
22,M,homemaker,-2.01
22,M,fisher,3122.62
22,F,service provider,5645.45
22,F,farmer,1584.54
22,M,homemaker,0.67
22,X,civil servant,7658.40
22,F,fisher,3932.80
22,M,farmer,2488.75
22,M,farmer,1367.56
22,F,fisher,1898.41
22,F,homemaker,18.25
22,M,service provider,6310.24
22,X,retired,29.31
22,F,civil servant,5761.22
22,X,farmer,1184.91
22,M,unemployed,67.41
22,F,retired,473.11
22,F,civil servant,7695.04
22,M,retired,2319.51
22,F,craftsman,7280.11
22,M,homemaker,-2.21
22,M,retired,49.61
22,M,farmer,1605.09
22,F,farmer,1801.46
22,F,retired,2218.83
22,M,fisher,2471.67
22,F,unemployed,9.25
22,M,craftsman,5987.19
22,F,fisher,3100.52
22,F,fisher,3064.97
22,M,retired,870.95
22,F,farmer,2393.97
22,F,retired,954.34
22,M,craftsman,4466.58
22,F,craftsman,4306.87
22,F,homemaker,60.24
22,F,civil servant,4935.98
22,F,farmer,1553.51
22,M,farmer,3308.81
22,M,service provider,4654.98
22,F,farmer,2011.99
22,F,farmer,2937.16
22,M,homemaker,3.45
22,F,fisher,2269.91
22,F,farmer,1501.93
22,M,craftsman,3406.01
22,F,farmer,1941.95
22,M,homemaker,32.46
22,F,homemaker,86.43
22,F,civil servant,7867.39
22,M,craftsman,4578.89
22,F,fisher,3665.94
22,M,retired,895.01
22,F,unemployed,52.35
22,M,service provider,8055.30
22,F,unemployed,9.91
22,M,fisher,3298.05
22,M,civil servant,7471.72
22,X,farmer,1765.79
22,F,fisher,1402.25
22,F,civil servant,7934.77
22,M,service provider,6730.89
22,M,service provider,3692.33
22,F,homemaker,15.06
22,M,craftsman,2924.16
22,M,fisher,1705.66
22,M,fisher,3712.17
22,F,fisher,2366.77
22,F,fisher,1602.67
22,M,civil servant,9179.58
22,F,homemaker,9.37
22,M,craftsman,6785.35
22,M,civil servant,7508.12
22,F,craftsman,5639.27
22,F,unemployed,-16.53
22,F,craftsman,7564.97
22,M,homemaker,14.07
22,M,retired,2031.73
22,M,homemaker,17.24
22,M,farmer,1881.82
22,F,fisher,4081.98
22,F,fisher,1941.33
22,X,homemaker,32.59
22,M,homemaker,72.05
22,M,craftsman,2444.70
22,M,fisher,3245.95
22,F,craftsman,6916.27
22,M,craftsman,4622.91
22,M,craftsman,4210.09
22,M,retired,933.12
22,M,retired,2290.67
22,M,farmer,3030.19
22,M,retired,27.76
22,F,unemployed,15.65
22,F,farmer,3984.16
22,X,service provider,6930.26
22,F,farmer,3413.13
22,X,craftsman,7415.87
22,M,farmer,1400.10
22,F,civil servant,4375.13
22,M,fisher,2481.59
22,M,retired,1084.91
22,M,farmer,3248.37
22,M,civil servant,5837.25
22,X,craftsman,3417.69
22,F,retired,28.42
22,M,farmer,3256.97
22,F,service provider,7815.86
22,X,civil servant,3804.54
22,F,service provider,3400.79
22,F,farmer,2738.89
22,M,fisher,1987.41
22,M,homemaker,-7.64
22,X,farmer,1542.07
22,F,craftsman,7013.40
22,F,retired,23.01
22,F,farmer,2252.19
22,M,civil servant,3277.22
22,X,retired,2030.88
22,M,unemployed,-4.12
22,M,farmer,3629.25
22,F,homemaker,31.46
22,M,fisher,3730.61
22,M,craftsman,7939.43
22,F,homemaker,-2.43
22,M,service provider,3724.76
22,F,civil servant,6563.50
22,F,craftsman,4900.82
22,M,retired,2291.17
22,F,craftsman,5060.10
22,F,retired,28.11
22,M,homemaker,-17.47
22,M,craftsman,7096.86
22,F,service provider,7499.88
22,M,farmer,2343.68
22,M,service provider,5858.07
22,M,service provider,7143.76
22,M,homemaker,0.99
22,X,unemployed,22.22
22,M,civil servant,8182.55
22,M,farmer,2631.65
22,M,civil servant,4693.74
22,F,unemployed,-12.53
22,F,retired,828.08
22,F,homemaker,16.02
22,M,retired,866.03
22,M,craftsman,3816.03
22,F,unemployed,5.25
22,F,farmer,2928.14
22,X,retired,2417.11
22,F,service provider,3876.38
22,F,fisher,4007.86
22,M,homemaker,1.04
22,F,service provider,4255.45
22,F,farmer,3265.20
22,M,farmer,3313.14
22,M,homemaker,62.05
22,M,civil servant,7747.42
22,F,craftsman,3326.78
22,F,retired,1596.97
22,M,farmer,3058.87
22,F,retired,2287.30
22,M,fisher,3446.52
22,F,homemaker,-17.57
22,M,craftsman,4270.12
22,M,fisher,3629.65
22,M,farmer,2704.96
22,F,service provider,7985.94
22,F,farmer,2297.13
22,M,craftsman,5523.75
22,M,unemployed,1.88
22,F,homemaker,-16.45
22,F,homemaker,-16.05
22,F,civil servant,9335.14
22,M,craftsman,6512.24
22,M,farmer,1779.67
22,M,unemployed,4.86
22,F,homemaker,-13.64
22,F,homemaker,4.97
22,F,service provider,8277.79
22,F,homemaker,-5.27
22,M,service provider,5839.62
22,M,craftsman,3836.41
22,M,retired,955.79
22,F,civil servant,8790.78
22,F,farmer,2066.28
22,F,craftsman,2564.64
22,F,retired,887.22
22,X,fisher,2890.79
22,F,retired,25.05
22,F,farmer,2986.26
22,M,fisher,1402.51
22,F,fisher,3358.64
22,F,civil servant,9304.01
22,M,fisher,2868.55
22,F,homemaker,2.93
22,M,civil servant,6248.04
22,F,retired,1083.31
22,F,fisher,2778.52
22,M,farmer,3945.24
22,F,civil servant,3914.59
22,M,farmer,2915.52
22,F,service provider,6388.53
22,M,retired,957.60
22,M,farmer,3797.39
22,X,homemaker,-11.72
22,M,homemaker,-16.49
22,F,retired,2293.61
22,F,farmer,1408.50
22,F,craftsman,2945.63
22,M,farmer,3919.79
22,X,retired,1031.66
22,M,fisher,2779.47
22,M,craftsman,3192.84
22,M,farmer,3618.73
22,M,craftsman,5983.59
22,F,retired,30.00
22,M,fisher,1391.25
22,M,craftsman,4451.03
22,F,fisher,2101.63
22,M,craftsman,3234.50
22,F,craftsman,6356.39
22,F,fisher,3589.95
22,F,retired,1875.64
22,F,fisher,1936.51
22,F,craftsman,3028.58
22,M,fisher,3375.19
22,F,fisher,2224.47
22,M,craftsman,3321.54
22,F,fisher,2704.55
22,F,unemployed,-7.87
22,M,service provider,5149.27
22,M,civil servant,3070.90
22,M,retired,1072.93
22,M,homemaker,36.74
22,M,homemaker,-6.33
22,F,farmer,2460.35
22,F,craftsman,7036.58
22,F,farmer,3817.63
22,F,craftsman,5708.57
22,M,homemaker,-8.16
22,M,civil servant,4685.04
22,M,service provider,6653.95
22,M,service provider,7241.25
22,F,farmer,1775.94
22,F,civil servant,8842.96
22,M,fisher,3814.49
22,M,service provider,5578.20
22,F,civil servant,9889.05
22,F,fisher,2218.62
22,M,service provider,8241.39
22,M,retired,2256.93
22,F,retired,1088.44
22,F,craftsman,2722.09
22,M,craftsman,7485.48
22,F,civil servant,6718.39
22,F,homemaker,-17.47
22,M,service provider,9366.54
22,M,unemployed,-13.64
22,M,craftsman,7614.07
22,M,unemployed,17.69
22,F,retired,27.68
22,M,retired,1849.04
22,M,farmer,3925.87
22,M,craftsman,7411.49
22,F,unemployed,20.15
22,M,fisher,2594.39
22,F,service provider,7094.25
22,M,service provider,8567.94
22,F,civil servant,3788.24
22,M,farmer,2138.98
22,M,homemaker,30.15
22,F,service provider,4031.96
22,F,farmer,3233.17
22,M,fisher,3341.94
22,F,craftsman,4464.45
22,X,craftsman,6200.65
22,F,retired,39.14
22,F,unemployed,-14.14
22,F,service provider,3725.35
22,F,homemaker,46.38
22,F,retired,1016.91
22,M,service provider,6512.38
22,F,fisher,1236.69
22,F,craftsman,5998.01
22,F,homemaker,-5.56
22,M,retired,1962.13
22,M,retired,916.43
22,M,farmer,3355.38
22,F,civil servant,3952.41
22,M,homemaker,1.02
22,M,fisher,1321.90
22,F,farmer,3409.16
22,M,farmer,2012.21
22,F,fisher,1459.56
22,M,homemaker,-16.74
22,F,farmer,2695.79
22,F,service provider,4231.35
22,F,homemaker,-16.24
22,F,homemaker,0.25
22,M,civil servant,3914.50
22,M,civil servant,4211.11
22,F,fisher,3098.83
22,F,retired,2358.38
22,F,farmer,2716.50
22,F,unemployed,39.20
22,M,craftsman,5753.23
22,M,farmer,1520.35
22,M,craftsman,6238.05
22,M,homemaker,-9.61
22,F,homemaker,87.03
22,M,farmer,2696.03
22,M,homemaker,-6.13
22,M,fisher,1265.01
22,F,service provider,2981.87
22,M,fisher,1296.93
22,F,service provider,2889.19
22,F,service provider,2966.47
22,M,farmer,1194.79
22,M,farmer,1136.64
22,F,craftsman,2219.70
22,X,unemployed,94.71
22,F,farmer,1170.11
22,M,farmer,1146.72
22,M,fisher,1175.04
22,F,homemaker,97.27
22,M,homemaker,99.80
22,F,service provider,2676.70
22,F,civil servant,2713.83
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,F,child,0.00
22,X,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,X,child,0.00
22,F,child,0.00
22,X,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,F,child,0.00
22,M,child,0.00
22,F,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
22,M,child,0.00
23,F,civil servant,9735.21
23,M,farmer,867.77
23,M,unemployed,-25.23
23,M,farmer,2337.35
23,F,farmer,854.15
23,F,civil servant,9740.83
23,F,service provider,4482.62
23,M,homemaker,-22.19
23,M,civil servant,3752.42
23,M,fisher,2725.62
23,M,civil servant,5113.16
23,F,fisher,2747.84
23,M,farmer,1888.19
23,F,retired,1832.33
23,M,civil servant,5358.07
23,F,farmer,984.07
23,F,fisher,1433.74
23,M,civil servant,8657.75
23,F,craftsman,4988.45
23,M,retired,2023.50
23,F,retired,2414.24
23,M,service provider,4685.43
23,F,fisher,1430.62
23,F,homemaker,35.38
23,F,fisher,1773.87
23,F,retired,2325.40
23,F,farmer,2414.62
23,X,service provider,5189.96
23,M,retired,1068.20
23,F,craftsman,3844.00
23,F,craftsman,7650.83
23,F,retired,912.29
23,F,unemployed,51.45
23,F,retired,1797.52
23,M,homemaker,48.98
23,M,fisher,1426.69
23,M,craftsman,5189.28
23,M,retired,1959.36
23,M,farmer,1933.08
23,F,retired,794.63
23,M,service provider,3760.25
23,M,retired,1903.85
23,M,farmer,2701.87
23,M,farmer,1091.33
23,F,retired,24.91
23,F,homemaker,-5.22
23,M,homemaker,48.06
23,M,retired,1054.26
23,M,civil servant,6518.39
23,X,craftsman,4703.33
23,F,farmer,1909.85
23,F,farmer,2271.18
23,F,fisher,2708.20
23,M,homemaker,55.56
23,M,craftsman,6283.16
23,M,retired,2371.41
23,F,homemaker,-22.44
23,F,fisher,2483.55
23,F,farmer,2390.49
23,M,homemaker,-18.71
23,M,fisher,3172.12
23,F,service provider,5947.36
23,F,farmer,1040.33
23,M,homemaker,-11.88
23,X,civil servant,8158.91
23,F,fisher,3760.32
23,M,farmer,1786.53
23,M,farmer,854.27
23,F,fisher,2057.90
23,F,homemaker,6.34
23,M,service provider,6453.08
23,X,retired,9.34
23,F,civil servant,5932.62
23,X,farmer,811.82
23,M,unemployed,65.12
23,F,retired,458.35
23,F,civil servant,7841.96
23,M,retired,2445.47
23,F,craftsman,8081.63
23,M,homemaker,-19.94
23,M,retired,28.88
23,M,farmer,1094.73
23,F,farmer,1080.15
23,F,retired,2473.69
23,M,fisher,2622.83
23,F,unemployed,-9.72
23,M,craftsman,6271.32
23,F,fisher,3113.64
23,F,fisher,2968.05
23,M,retired,933.28
23,F,farmer,1735.43
23,F,retired,978.30
23,M,craftsman,4574.79
23,F,craftsman,4367.51
23,F,homemaker,51.74
23,F,civil servant,4832.14
23,F,farmer,1144.42
23,M,farmer,2330.59
23,M,service provider,5051.52
23,F,farmer,1340.15
23,F,farmer,2135.23
23,M,homemaker,-14.64
23,F,fisher,2491.48
23,F,farmer,1018.24
23,M,craftsman,3610.47
23,F,farmer,1373.22
23,M,homemaker,22.11
23,F,homemaker,90.34
23,F,civil servant,8234.80
23,M,craftsman,4351.29
23,F,fisher,3738.52
23,M,retired,905.93
23,F,unemployed,41.76
23,M,service provider,7650.99
23,F,unemployed,-9.17
23,M,fisher,3182.77
23,M,civil servant,7406.13
23,X,farmer,1292.86
23,F,fisher,1516.25
23,F,civil servant,7677.94
23,M,service provider,7363.72
23,M,service provider,3560.68
23,F,homemaker,-3.48
23,M,craftsman,2794.53
23,M,fisher,1793.80
23,M,fisher,3807.61
23,F,fisher,2393.74
23,F,fisher,1690.99
23,M,civil servant,9836.85
23,F,homemaker,-2.34
23,M,craftsman,6561.57
23,M,civil servant,7570.56
23,F,craftsman,6104.91
23,F,unemployed,-30.84
23,F,craftsman,7558.58
23,M,homemaker,-4.26
23,M,retired,2207.05
23,M,homemaker,6.37
23,M,farmer,1349.88
23,F,retired,1120.52
23,F,fisher,1911.75
23,X,homemaker,20.75
23,M,homemaker,67.00
23,M,craftsman,2468.86
23,M,fisher,3243.60
23,F,craftsman,7620.97
23,M,craftsman,4645.75
23,M,craftsman,4319.13
23,M,retired,967.11
23,M,retired,2329.31
23,M,farmer,2177.69
23,M,retired,7.36
23,F,unemployed,-3.75
23,F,retired,983.97
23,X,service provider,7607.60
23,F,farmer,2379.01
23,X,retired,1974.50
23,M,farmer,945.39
23,F,civil servant,4696.11
23,M,fisher,2549.19
23,M,retired,1067.05
23,M,farmer,2490.02
23,M,civil servant,5711.18
23,X,craftsman,3628.33
23,M,farmer,2289.43
23,F,service provider,8439.67
23,X,civil servant,3764.27
23,F,service provider,3441.08
23,F,farmer,1920.90
23,M,fisher,2014.31
23,M,homemaker,-21.77
23,X,farmer,1041.21
23,F,craftsman,7538.90
23,F,retired,3.13
23,F,farmer,1512.67
23,M,civil servant,3537.91
23,X,retired,2236.52
23,M,unemployed,-21.69
23,M,retired,932.93
23,F,homemaker,21.55
23,M,fisher,3921.43
23,M,craftsman,7828.36
23,F,homemaker,-20.62
23,M,service provider,3794.97
23,F,civil servant,6282.97
23,F,craftsman,4963.95
23,M,retired,2339.31
23,F,craftsman,4908.74
23,F,retired,9.03
23,M,homemaker,-32.08
23,M,craftsman,6616.30
23,F,service provider,7826.40
23,M,farmer,1695.49
23,M,service provider,6595.75
23,M,service provider,7340.83
23,M,homemaker,-16.14
23,X,retired,2.31
23,M,civil servant,8547.18
23,M,farmer,1964.83
23,M,civil servant,5069.30
23,F,unemployed,-27.80
23,F,retired,901.10
23,F,homemaker,-3.10
23,M,craftsman,4144.60
23,F,unemployed,-13.67
23,F,farmer,2035.68
23,X,retired,2340.95
23,F,service provider,4235.91
23,F,fisher,3744.94
23,M,homemaker,-11.71
23,F,service provider,4685.01
23,F,farmer,2410.46
23,M,farmer,2282.39
23,M,homemaker,56.32
23,M,civil servant,7467.37
23,F,craftsman,3361.41
23,F,retired,1640.71
23,M,farmer,2164.37
23,F,retired,2280.99
23,M,fisher,3441.98
23,F,homemaker,-33.66
23,M,craftsman,4482.84
23,M,fisher,3753.45
23,M,farmer,1759.32
23,F,service provider,8039.48
23,F,farmer,1528.91
23,M,craftsman,5824.52
23,M,unemployed,-15.88
23,F,homemaker,-32.75
23,F,homemaker,-30.53
23,F,civil servant,9003.18
23,M,craftsman,6121.28
23,M,farmer,1209.89
23,M,unemployed,-13.10
23,F,homemaker,-28.96
23,F,homemaker,-13.26
23,F,service provider,8433.34
23,F,homemaker,-21.29
23,M,service provider,5955.12
23,M,craftsman,4003.56
23,F,civil servant,9310.93
23,F,farmer,1370.83
23,F,craftsman,2844.05
23,F,retired,894.30
23,X,fisher,3009.31
23,F,retired,5.16
23,F,farmer,2293.84
23,M,fisher,1499.87
23,F,fisher,3308.48
23,F,civil servant,9189.35
23,M,fisher,2812.50
23,F,homemaker,-14.59
23,M,civil servant,6184.87
23,F,retired,1134.14
23,F,fisher,3049.40
23,M,retired,956.30
23,F,civil servant,4073.00
23,M,farmer,2121.00
23,F,service provider,6727.79
23,M,retired,1028.20
23,X,homemaker,-28.02
23,M,homemaker,-29.81
23,F,retired,2421.44
23,F,farmer,906.07
23,F,craftsman,2928.37
23,M,farmer,2654.92
23,M,fisher,2893.59
23,M,craftsman,3321.56
23,M,farmer,2571.72
23,M,craftsman,6080.93
23,F,retired,8.91
23,M,fisher,1469.62
23,M,craftsman,4607.49
23,F,fisher,2292.93
23,M,craftsman,3137.05
23,F,craftsman,6897.60
23,F,fisher,3806.60
23,F,retired,2018.06
23,F,fisher,2022.99
23,F,craftsman,3014.33
23,M,fisher,3466.50
23,F,fisher,2186.24
23,M,craftsman,3670.46
23,F,fisher,2821.76
23,F,unemployed,-20.39
23,M,service provider,4977.76
23,M,civil servant,3078.60
23,M,retired,1095.61
23,M,homemaker,28.94
23,M,homemaker,-22.78
23,F,farmer,1721.93
23,F,craftsman,7342.15
23,F,farmer,2787.85
23,F,craftsman,6087.36
23,M,homemaker,-20.97
23,M,civil servant,4906.07
23,M,service provider,6847.76
23,M,service provider,7070.23
23,F,farmer,1157.61
23,F,civil servant,9042.94
23,M,fisher,3731.24
23,M,service provider,6235.59
23,F,retired,2502.34
23,F,fisher,2416.28
23,M,service provider,9231.61
23,M,retired,2433.89
23,F,retired,1059.64
23,F,craftsman,2782.83
23,M,craftsman,7499.24
23,F,civil servant,6496.81
23,F,homemaker,-32.01
23,M,service provider,9522.86
23,M,unemployed,-28.26
23,M,craftsman,7612.33
23,M,unemployed,-1.57
23,F,retired,8.03
23,M,retired,1908.43
23,M,retired,1024.65
23,M,craftsman,7708.78
23,F,retired,1.23
23,M,fisher,2514.36
23,F,service provider,7719.64
23,M,service provider,9059.52
23,F,civil servant,3836.94
23,M,farmer,1380.60
23,M,homemaker,21.21
23,F,service provider,4359.65
23,F,farmer,2439.72
23,M,fisher,3692.60
23,F,craftsman,4279.54
23,X,craftsman,6548.17
23,F,retired,17.91
23,F,unemployed,-28.84
23,F,service provider,3875.77
23,F,homemaker,35.85
23,F,retired,1094.41
23,M,service provider,6429.09
23,F,fisher,1381.79
23,F,craftsman,6272.98
23,F,homemaker,-23.00
23,M,retired,1989.14
23,M,retired,934.63
23,M,farmer,2515.80
23,F,civil servant,4075.72
23,M,homemaker,-11.38
23,M,fisher,1400.65
23,F,farmer,2375.25
23,M,farmer,1388.08
23,F,fisher,1570.12
23,M,homemaker,-30.04
23,F,farmer,1949.06
23,F,service provider,4341.89
23,F,homemaker,-32.93
23,F,homemaker,-17.96
23,M,civil servant,4208.02
23,M,civil servant,4079.29
23,F,fisher,3080.56
23,F,retired,2544.42
23,F,farmer,1968.03
23,F,unemployed,30.08
23,M,craftsman,5755.80
23,M,farmer,1035.11
23,M,craftsman,6413.70
23,M,homemaker,-24.86
23,F,homemaker,75.31
23,M,farmer,1818.39
23,M,homemaker,-24.31
23,M,fisher,1312.16
23,F,service provider,3079.98
23,M,fisher,1284.92
23,F,service provider,2969.76
23,F,service provider,2989.85
23,M,farmer,807.91
23,M,farmer,810.60
23,F,craftsman,2284.88
23,X,unemployed,96.65
23,F,farmer,769.91
23,M,farmer,758.95
23,M,fisher,1171.55
23,F,homemaker,98.69
23,M,homemaker,102.31
23,F,service provider,2771.82
23,F,civil servant,2640.90
23,F,homemaker,100.67
23,M,fisher,1082.14
23,M,civil servant,2542.07
23,M,child,0.00
23,F,child,0.00
