year,sex,profession,income,age
33,F,fisher,4524.80,59
33,F,civil servant,5548.33,43
33,M,farmer,3832.89,63
33,F,service provider,8272.55,55
33,X,homemaker,-241.59,57
33,M,homemaker,-231.57,53
33,F,farmer,1829.05,35
33,F,craftsman,3958.07,37
33,M,retired,1165.52,74
33,M,fisher,4600.80,61
33,M,craftsman,4249.75,39
33,M,craftsman,7475.76,61
33,M,fisher,2515.02,35
33,M,craftsman,5589.69,52
33,F,fisher,3797.87,57
33,M,craftsman,4191.86,42
33,F,craftsman,8584.29,67
33,F,fisher,5829.95,69
33,F,fisher,3052.51,44
33,F,craftsman,4092.47,38
33,F,fisher,3561.06,48
33,M,craftsman,4787.92,42
33,F,fisher,4516.45,62
33,F,unemployed,-212.51,49
33,M,service provider,6761.09,49
33,M,civil servant,4594.65,33
33,M,retired,1304.11,77
33,M,homemaker,-114.46,43
33,M,homemaker,-265.92,61
33,F,farmer,3331.89,55
33,F,retired,3177.31,71
33,F,retired,1136.93,74
33,F,craftsman,7777.26,60
33,M,homemaker,-215.57,49
33,M,civil servant,6241.29,45
33,M,service provider,9340.50,58
33,M,service provider,8979.09,64
33,F,farmer,2371.97,48
33,F,retired,3993.32,70
33,M,service provider,7531.86,52
33,F,fisher,3704.32,50
33,M,service provider,10994.89,69
33,F,craftsman,4075.26,36
33,F,civil servant,8921.44,65
33,F,homemaker,-221.38,51
33,M,unemployed,-241.61,55
33,M,retired,2430.03,74
33,M,fisher,4147.75,53
33,F,service provider,9988.41,61
33,M,retired,3735.20,70
33,F,civil servant,5046.24,38
33,M,farmer,2936.01,52
33,M,homemaker,-126.81,44
33,F,service provider,5594.94,41
33,F,farmer,4191.83,68
33,M,fisher,5778.24,67
33,F,craftsman,5649.05,49
33,X,craftsman,8591.30,64
33,F,unemployed,-233.30,55
33,F,service provider,5041.76,40
33,F,homemaker,-95.63,42
33,M,service provider,8281.78,56
33,F,fisher,2370.55,33
33,F,craftsman,7775.97,67
33,F,homemaker,-255.51,62
33,M,retired,2302.11,76
33,M,retired,1356.27,70
33,F,civil servant,5460.98,40
33,M,homemaker,-190.51,48
33,M,fisher,2458.03,34
33,F,farmer,4606.52,69
33,M,farmer,2558.63,47
33,F,fisher,2568.02,37
33,M,homemaker,-228.62,52
33,F,farmer,3433.85,59
33,F,service provider,6199.40,42
33,F,homemaker,-223.85,52
33,F,homemaker,-252.86,65
33,M,civil servant,5454.43,39
33,M,civil servant,5894.22,41
33,F,fisher,5116.24,62
33,F,farmer,3556.96,60
33,F,fisher,2611.79,43
33,M,craftsman,7642.88,59
33,M,farmer,2049.54,39
33,M,craftsman,8283.10,64
33,M,homemaker,-248.51,59
33,F,homemaker,-8.19,35
33,M,farmer,3536.24,57
33,M,homemaker,-261.62,61
33,M,fisher,2319.43,32
33,F,service provider,4483.10,32
33,M,fisher,2144.68,32
33,F,service provider,4285.51,32
33,F,service provider,4159.39,32
33,M,farmer,1680.43,32
33,M,farmer,1735.34,31
33,F,craftsman,3280.62,31
33,X,unemployed,28.77,31
33,F,farmer,1739.98,31
33,M,farmer,1668.56,30
33,M,fisher,2200.36,30
33,F,homemaker,37.06,30
33,M,homemaker,47.54,29
33,F,service provider,3872.16,29
33,F,civil servant,3988.17,29
33,F,homemaker,50.82,28
33,M,fisher,2058.52,28
33,M,civil servant,3799.96,28
33,M,civil servant,3673.25,27
33,F,homemaker,58.11,27
33,M,craftsman,2835.86,27
33,F,unemployed,66.80,26
33,F,craftsman,2826.81,26
33,F,fisher,1906.24,26
33,M,homemaker,67.76,26
33,F,homemaker,67.19,25
33,F,homemaker,69.37,25
33,F,craftsman,2704.30,25
33,F,fisher,1714.86,24
33,M,farmer,1379.78,24
33,F,unemployed,76.49,24
33,M,homemaker,76.08,24
33,F,unemployed,77.85,24
33,F,craftsman,2378.09,23
33,F,fisher,1587.54,23
33,M,farmer,1286.52,23
33,M,craftsman,2561.83,23
33,F,farmer,1284.55,23
33,F,civil servant,3013.36,22
33,F,unemployed,86.10,22
33,M,farmer,1198.34,22
33,M,fisher,1541.25,22
33,M,craftsman,2386.45,22
33,M,farmer,1204.47,21
33,F,civil servant,2959.16,21
33,F,homemaker,87.53,21
33,F,fisher,1536.73,21
33,M,service provider,2818.47,21
33,M,unemployed,83.93,21
33,F,service provider,2624.67,20
33,X,fisher,1399.46,20
33,F,craftsman,2096.25,20
33,M,service provider,2588.25,20
33,F,civil servant,2717.89,20
33,F,service provider,2835.95,20
33,F,homemaker,88.76,19
33,F,unemployed,97.51,19
33,F,unemployed,95.91,19
33,M,homemaker,95.26,19
33,M,homemaker,88.78,19
33,X,civil servant,2697.14,19
33,F,farmer,1132.42,19
33,X,craftsman,2001.22,19
33,M,homemaker,98.45,18
33,F,craftsman,2033.62,18
33,F,homemaker,99.11,18
33,M,service provider,2433.57,18
33,F,service provider,2499.50,18
33,M,craftsman,1966.06,18
33,F,service provider,2528.10,18
33,F,child,0.00,17
33,F,child,0.00,17
33,F,child,0.00,17
33,F,child,0.00,17
33,F,child,0.00,17
33,F,child,0.00,17
33,M,child,0.00,17
33,M,child,0.00,17
33,F,child,0.00,16
33,M,child,0.00,16
33,M,child,0.00,16
33,F,child,0.00,16
33,F,child,0.00,16
33,F,child,0.00,16
33,F,child,0.00,16
33,F,child,0.00,15
33,F,child,0.00,15
33,F,child,0.00,15
33,F,child,0.00,15
33,M,child,0.00,15
33,F,child,0.00,15
33,F,child,0.00,15
33,M,child,0.00,14
33,M,child,0.00,14
33,M,child,0.00,14
33,M,child,0.00,14
33,F,child,0.00,14
33,M,child,0.00,14
33,F,child,0.00,14
33,F,child,0.00,14
33,M,child,0.00,13
33,F,child,0.00,13
33,F,child,0.00,13
33,F,child,0.00,13
33,M,child,0.00,13
33,F,child,0.00,13
33,F,child,0.00,13
33,F,child,0.00,13
33,F,child,0.00,13
33,F,child,0.00,12
33,F,child,0.00,12
33,F,child,0.00,12
33,M,child,0.00,12
33,F,child,0.00,12
33,M,child,0.00,12
33,M,child,0.00,12
33,M,child,0.00,12
33,M,child,0.00,11
33,M,child,0.00,11
33,M,child,0.00,11
33,M,child,0.00,11
33,M,child,0.00,11
33,M,child,0.00,11
33,M,child,0.00,11
33,M,child,0.00,11
33,M,child,0.00,11
33,M,child,0.00,10
33,M,child,0.00,10
33,F,child,0.00,10
33,F,child,0.00,10
33,M,child,0.00,10
33,F,child,0.00,10
33,F,child,0.00,10
33,M,child,0.00,10
33,X,child,0.00,9
33,M,child,0.00,9
33,F,child,0.00,9
33,M,child,0.00,9
33,F,child,0.00,9
33,F,child,0.00,9
33,F,child,0.00,9
33,F,child,0.00,9
33,F,child,0.00,8
33,X,child,0.00,8
33,F,child,0.00,8
33,F,child,0.00,8
33,M,child,0.00,8
33,F,child,0.00,8
33,M,child,0.00,8
33,F,child,0.00,7
33,F,child,0.00,7
33,M,child,0.00,7
33,M,child,0.00,7
33,M,child,0.00,7
33,F,child,0.00,7
33,M,child,0.00,7
33,F,child,0.00,7
33,F,child,0.00,7
33,F,child,0.00,6
33,M,child,0.00,6
33,X,child,0.00,6
33,M,child,0.00,6
33,F,child,0.00,6
33,M,child,0.00,6
33,F,child,0.00,6
33,M,child,0.00,6
33,M,child,0.00,5
33,F,child,0.00,5
33,M,child,0.00,5
33,M,child,0.00,5
33,F,child,0.00,5
33,F,child,0.00,5
33,F,child,0.00,5
33,M,child,0.00,5
33,F,child,0.00,4
33,M,child,0.00,4
33,F,child,0.00,4
33,F,child,0.00,4
33,F,child,0.00,4
33,M,child,0.00,4
33,F,child,0.00,4
33,M,child,0.00,4
33,M,child,0.00,3
33,M,child,0.00,3
33,M,child,0.00,3
33,M,child,0.00,3
33,M,child,0.00,3
33,M,child,0.00,3
33,F,child,0.00,3
33,M,child,0.00,3
33,F,child,0.00,2
33,F,child,0.00,2
33,F,child,0.00,2
33,F,child,0.00,2
33,F,child,0.00,2
33,M,child,0.00,2
33,X,child,0.00,2
33,M,child,0.00,1
33,F,child,0.00,1
33,M,child,0.00,1
33,F,child,0.00,1
33,F,child,0.00,1
33,F,child,0.00,1
33,F,child,0.00,0
33,M,child,0.00,0
33,M,child,0.00,0
33,M,child,0.00,0
33,F,child,0.00,0
33,F,child,0.00,0
33,F,child,0.00,0
34,M,farmer,1827.77,35
34,M,service provider,6680.35,59
34,M,retired,1402.84,70
34,F,farmer,1963.24,35
34,F,service provider,5855.43,42
34,M,homemaker,-304.81,64
34,M,civil servant,5279.73,37
34,M,fisher,3858.85,58
34,M,civil servant,6505.80,47
34,F,fisher,3520.51,55
34,M,farmer,3388.90,58
34,M,civil servant,7850.53,50
34,F,farmer,2081.19,39
34,F,fisher,1961.82,35
34,M,civil servant,11072.92,69
34,F,craftsman,6418.79,56
34,M,service provider,6685.25,46
34,F,fisher,1976.23,35
34,F,homemaker,-115.99,43
34,F,fisher,2400.39,42
34,F,retired,1355.90,70
34,X,service provider,6829.58,48
34,F,craftsman,5232.96,44
34,F,unemployed,-84.50,41
34,M,homemaker,-86.08,41
34,M,fisher,1943.31,35
34,M,craftsman,6722.33,54
34,M,retired,2383.59,78
34,M,farmer,3635.73,59
34,M,service provider,5229.13,38
34,M,retired,1498.33,74
34,M,farmer,2163.18,40
34,M,homemaker,-87.22,41
34,M,civil servant,8444.12,56
34,X,craftsman,6614.27,61
34,F,farmer,3534.54,58
34,F,farmer,4050.39,66
34,F,fisher,3479.75,56
34,M,homemaker,-75.16,40
34,F,homemaker,-283.98,62
34,F,fisher,3264.24,51
34,F,farmer,4283.92,68
34,M,homemaker,-283.01,65
34,M,fisher,4122.10,62
34,F,service provider,8022.34,51
34,F,farmer,2090.29,39
34,M,homemaker,-204.65,49
34,X,civil servant,10758.43,64
34,M,farmer,3354.98,58
34,M,farmer,1917.67,35
34,F,fisher,2689.94,45
34,F,homemaker,-185.36,47
34,M,service provider,8396.70,56
34,F,civil servant,7539.43,51
34,X,farmer,1714.99,34
34,M,unemployed,-61.33,39
34,F,civil servant,10925.80,65
34,M,homemaker,-285.45,65
34,M,farmer,2112.77,40
34,F,farmer,2288.73,48
34,M,fisher,3435.92,53
34,F,retired,-301.74,71
34,M,craftsman,8298.34,64
34,F,fisher,4195.15,68
34,F,fisher,3907.27,61
34,F,farmer,3227.81,55
34,M,craftsman,6372.62,51
34,F,craftsman,6109.51,50
34,F,homemaker,-87.42,41
34,F,civil servant,6971.36,46
34,F,farmer,2146.76,41
34,M,farmer,4264.83,68
34,M,service provider,6515.49,46
34,F,farmer,2729.40,48
34,F,farmer,4122.79,65
34,M,homemaker,-286.25,68
34,F,fisher,3152.72,52
34,F,farmer,2099.07,40
34,M,craftsman,4899.80,46
34,F,farmer,2797.45,48
34,M,homemaker,-139.84,45
34,F,homemaker,0.43,34
34,F,civil servant,11739.57,68
34,M,craftsman,6289.46,51
34,F,fisher,5000.71,69
34,F,service provider,4631.76,42
34,M,service provider,11041.57,65
34,M,fisher,4470.07,64
34,M,civil servant,9877.35,62
34,X,farmer,2459.41,45
34,F,fisher,2136.87,37
34,F,civil servant,11103.94,65
34,M,service provider,9762.92,60
34,M,service provider,5259.49,38
34,F,retired,-309.27,74
34,M,craftsman,4092.85,37
34,M,fisher,2643.69,43
34,M,retired,1701.63,70
34,F,fisher,3419.32,53
34,F,fisher,2279.46,41
34,F,homemaker,-191.13,48
34,M,craftsman,8492.55,67
34,M,civil servant,10021.80,63
34,F,craftsman,7821.83,62
34,F,unemployed,-268.18,53
34,M,homemaker,-171.86,47
34,M,farmer,2766.70,47
34,F,fisher,2702.11,44
34,X,homemaker,-145.75,45
34,M,homemaker,-46.43,38
34,M,craftsman,3689.84,34
34,M,fisher,4376.29,63
34,F,retired,3188.76,72
34,M,craftsman,6601.27,52
34,M,craftsman,5891.41,49
34,M,farmer,3823.51,63
34,F,retired,-316.04,74
34,F,retired,1146.30,76
34,X,service provider,9700.28,61
34,F,farmer,4339.86,69
34,M,farmer,1995.01,38
34,F,civil servant,6369.38,44
34,M,fisher,3409.09,53
34,M,retired,1391.61,70
34,M,civil servant,7568.28,52
34,X,craftsman,4610.02,42
34,M,farmer,3989.83,66
34,F,service provider,11003.62,66
34,X,civil servant,5417.08,39
34,F,service provider,5057.08,36
34,F,farmer,3663.91,62
34,M,fisher,2845.00,54
34,M,homemaker,-241.55,50
34,X,farmer,2197.47,39
34,F,retired,3236.04,71
34,F,farmer,3063.44,51
34,M,civil servant,4713.91,36
34,M,unemployed,-289.74,64
34,F,homemaker,-150.77,45
34,M,retired,1787.55,72
34,M,retired,2522.23,75
34,F,homemaker,-299.54,65
34,M,service provider,5189.76,39
34,F,civil servant,8419.37,56
34,F,craftsman,6916.59,55
34,F,craftsman,6546.58,55
34,M,homemaker,-257.93,52
34,F,service provider,10131.52,63
34,M,farmer,3025.13,54
34,M,service provider,8677.35,55
34,M,service provider,9255.76,60
34,M,civil servant,11913.17,69
34,M,farmer,3670.74,60
34,M,civil servant,6463.24,46
34,F,unemployed,-283.00,57
34,M,craftsman,5397.50,47
34,F,farmer,3692.66,62
34,F,service provider,5599.11,41
34,M,homemaker,-213.78,49
34,F,service provider,6132.11,44
34,F,farmer,4617.77,69
34,M,farmer,4261.88,69
34,M,homemaker,-71.58,40
34,M,civil servant,10563.73,63
34,F,craftsman,4458.90,41
34,M,farmer,4261.53,66
34,M,fisher,4606.51,67
34,F,homemaker,-254.33,51
34,M,craftsman,5774.07,49
34,M,fisher,4951.14,69
34,M,farmer,3639.13,58
34,F,service provider,10767.31,67
34,F,farmer,2979.36,51
34,M,craftsman,7938.02,60
34,M,unemployed,-308.31,67
34,F,homemaker,-259.82,52
34,F,homemaker,-269.29,53
34,M,craftsman,8265.36,65
34,M,farmer,2458.29,43
34,M,unemployed,-301.21,69
34,F,homemaker,-273.08,56
34,F,homemaker,-314.73,69
34,F,service provider,11890.25,69
34,F,homemaker,-295.69,63
34,M,service provider,8044.36,54
34,M,craftsman,5309.31,46
34,F,retired,4016.02,71
34,F,farmer,2936.73,49
34,F,craftsman,3796.71,36
34,F,retired,1095.26,79
34,X,fisher,3925.82,59
34,F,retired,-298.94,77
34,F,farmer,4204.86,66
34,M,fisher,1955.81,36
34,F,fisher,4548.63,66
34,M,fisher,3929.76,62
34,F,homemaker,-289.46,68
34,M,civil servant,8540.74,63
34,F,fisher,4029.18,60
34,F,civil servant,5541.99,44
34,M,farmer,3969.15,64
34,F,service provider,8897.46,56
34,X,homemaker,-283.43,58
34,M,homemaker,-274.22,54
34,F,farmer,1851.26,36
34,F,craftsman,4388.36,38
34,M,retired,1189.08,75
34,M,fisher,3761.51,62
34,M,craftsman,4436.45,40
34,M,craftsman,8056.97,62
34,M,fisher,2009.62,36
34,M,craftsman,6011.92,53
34,F,fisher,2824.49,58
34,M,craftsman,4629.33,43
34,F,craftsman,8746.08,68
34,F,retired,1745.66,70
34,F,fisher,2739.81,45
34,F,craftsman,4387.88,39
34,F,fisher,2988.35,49
34,M,craftsman,4866.27,43
34,F,fisher,3742.91,63
34,F,unemployed,-232.49,50
34,M,service provider,6755.89,50
34,M,civil servant,4818.40,34
34,M,retired,1443.84,78
34,M,homemaker,-133.22,44
34,M,homemaker,-287.26,62
34,F,farmer,3271.53,56
34,F,retired,3035.01,72
34,F,retired,1241.90,75
34,F,craftsman,8051.86,61
34,M,homemaker,-224.17,50
34,M,civil servant,6582.85,46
34,M,service provider,9202.97,59
34,M,service provider,10057.91,65
34,F,farmer,2344.79,49
34,F,retired,3817.46,71
34,M,service provider,8396.92,53
34,F,fisher,3200.92,51
34,F,craftsman,3949.88,37
34,F,civil servant,8866.81,66
34,F,homemaker,-266.54,52
34,M,unemployed,-263.80,56
34,M,retired,2559.65,75
34,M,fisher,3466.79,54
34,F,service provider,9528.60,62
34,M,retired,3870.93,71
34,F,civil servant,5205.26,39
34,M,farmer,2946.48,53
34,M,homemaker,-139.27,45
34,F,service provider,5785.20,42
34,F,farmer,4542.94,69
34,M,fisher,4781.61,68
34,F,craftsman,6277.34,50
34,X,craftsman,8143.17,65
34,F,unemployed,-272.51,56
34,F,service provider,5318.82,41
34,F,homemaker,-115.75,43
34,M,service provider,8945.10,57
34,F,fisher,1930.33,34
34,F,craftsman,8195.16,68
34,F,homemaker,-282.21,63
34,M,retired,2506.72,77
34,M,retired,1421.73,71
34,F,civil servant,5402.09,41
34,M,homemaker,-213.57,49
34,M,fisher,2032.43,35
34,F,retired,1477.65,70
34,M,farmer,2616.34,48
34,F,fisher,2157.71,38
34,M,homemaker,-254.13,53
34,F,farmer,3637.42,60
34,F,service provider,6391.84,43
34,F,homemaker,-255.22,53
34,F,homemaker,-296.00,66
34,M,civil servant,5751.55,40
34,M,civil servant,5684.19,42
34,F,fisher,4186.84,63
34,F,farmer,3842.92,61
34,F,fisher,1968.84,44
34,M,craftsman,7458.04,60
34,M,farmer,2144.90,40
34,M,craftsman,8729.77,65
34,M,homemaker,-271.46,60
34,F,homemaker,-21.35,36
34,M,farmer,3600.14,58
34,M,homemaker,-296.96,62
34,M,fisher,1818.40,33
34,F,service provider,4305.15,33
34,M,fisher,1912.41,33
34,F,service provider,4668.43,33
34,F,service provider,4300.50,33
34,M,farmer,1710.41,33
34,M,farmer,1714.17,32
34,F,craftsman,3428.69,32
34,X,unemployed,20.01,32
34,F,farmer,1647.43,32
34,M,farmer,1724.64,31
34,M,fisher,1678.27,31
34,F,homemaker,28.47,31
34,M,homemaker,35.98,30
34,F,service provider,4034.23,30
34,F,civil servant,4129.73,30
34,F,homemaker,42.42,29
34,M,fisher,1682.19,29
34,M,civil servant,3912.62,29
34,M,civil servant,3623.64,28
34,F,homemaker,52.40,28
34,M,craftsman,2874.33,28
34,F,unemployed,58.94,27
34,F,craftsman,2916.62,27
34,F,fisher,1468.40,27
34,M,homemaker,58.59,27
34,F,homemaker,63.77,26
34,F,homemaker,66.10,26
34,F,craftsman,2865.66,26
34,F,fisher,1345.36,25
34,M,farmer,1338.47,25
34,F,unemployed,67.58,25
34,M,homemaker,66.93,25
34,F,unemployed,71.32,25
34,F,craftsman,2694.71,24
34,F,fisher,1286.77,24
34,M,farmer,1271.14,24
34,M,craftsman,2634.99,24
34,F,farmer,1337.32,24
34,F,civil servant,3163.33,23
34,F,unemployed,80.13,23
34,M,farmer,1306.23,23
34,M,fisher,1308.29,23
34,M,craftsman,2520.89,23
34,M,farmer,1152.82,22
34,F,civil servant,3095.17,22
34,F,homemaker,82.51,22
34,F,fisher,1219.88,22
34,M,service provider,2972.79,22
34,M,unemployed,81.06,22
34,F,service provider,2813.69,21
34,X,fisher,1198.11,21
34,F,craftsman,2362.67,21
34,M,service provider,2971.31,21
34,F,civil servant,2812.25,21
34,F,service provider,2852.00,21
34,F,homemaker,90.19,20
34,F,unemployed,92.25,20
34,F,fisher,1122.23,20
34,M,homemaker,89.45,20
34,M,homemaker,91.40,20
34,X,civil servant,2584.37,20
34,F,farmer,1073.15,20
34,X,craftsman,2241.05,20
34,M,homemaker,92.12,19
34,F,craftsman,2171.97,19
34,F,homemaker,89.30,19
34,M,service provider,2519.33,19
34,F,service provider,2697.80,19
34,M,craftsman,2049.22,19
34,F,service provider,2710.89,19
34,F,farmer,1030.98,18
34,F,fisher,1043.32,18
34,F,civil servant,2582.31,18
34,F,service provider,2575.99,18
34,F,homemaker,93.81,18
34,F,farmer,974.13,18
34,M,fisher,1074.06,18
34,M,fisher,1087.86,18
34,F,child,0.00,17
34,M,child,0.00,17
34,M,child,0.00,17
34,F,child,0.00,17
34,F,child,0.00,17
34,F,child,0.00,17
34,F,child,0.00,17
34,F,child,0.00,16
34,F,child,0.00,16
34,F,child,0.00,16
34,F,child,0.00,16
34,M,child,0.00,16
34,F,child,0.00,16
34,F,child,0.00,16
34,M,child,0.00,15
34,M,child,0.00,15
34,M,child,0.00,15
34,M,child,0.00,15
34,F,child,0.00,15
34,M,child,0.00,15
34,F,child,0.00,15
34,F,child,0.00,15
34,M,child,0.00,14
34,F,child,0.00,14
34,F,child,0.00,14
34,F,child,0.00,14
34,M,child,0.00,14
34,F,child,0.00,14
34,F,child,0.00,14
34,F,child,0.00,14
34,F,child,0.00,14
34,F,child,0.00,13
34,F,child,0.00,13
34,F,child,0.00,13
34,M,child,0.00,13
34,F,child,0.00,13
34,M,child,0.00,13
34,M,child,0.00,13
34,M,child,0.00,13
34,M,child,0.00,12
34,M,child,0.00,12
34,M,child,0.00,12
34,M,child,0.00,12
34,M,child,0.00,12
34,M,child,0.00,12
34,M,child,0.00,12
34,M,child,0.00,12
34,M,child,0.00,12
34,M,child,0.00,11
34,M,child,0.00,11
34,F,child,0.00,11
34,F,child,0.00,11
34,M,child,0.00,11
34,F,child,0.00,11
34,F,child,0.00,11
34,M,child,0.00,11
34,X,child,0.00,10
34,M,child,0.00,10
34,F,child,0.00,10
34,M,child,0.00,10
34,F,child,0.00,10
34,F,child,0.00,10
34,F,child,0.00,10
34,F,child,0.00,10
34,F,child,0.00,9
34,X,child,0.00,9
34,F,child,0.00,9
34,F,child,0.00,9
34,M,child,0.00,9
34,F,child,0.00,9
34,M,child,0.00,9
34,F,child,0.00,8
34,F,child,0.00,8
34,M,child,0.00,8
34,M,child,0.00,8
34,M,child,0.00,8
34,F,child,0.00,8
34,M,child,0.00,8
34,F,child,0.00,8
34,F,child,0.00,8
34,F,child,0.00,7
34,M,child,0.00,7
34,X,child,0.00,7
34,M,child,0.00,7
34,F,child,0.00,7
34,M,child,0.00,7
34,F,child,0.00,7
34,M,child,0.00,7
34,M,child,0.00,6
34,F,child,0.00,6
34,M,child,0.00,6
34,M,child,0.00,6
34,F,child,0.00,6
34,F,child,0.00,6
34,F,child,0.00,6
34,M,child,0.00,6
34,F,child,0.00,5
34,M,child,0.00,5
34,F,child,0.00,5
34,F,child,0.00,5
34,F,child,0.00,5
34,M,child,0.00,5
34,F,child,0.00,5
34,M,child,0.00,5
34,M,child,0.00,4
34,M,child,0.00,4
34,M,child,0.00,4
34,M,child,0.00,4
34,M,child,0.00,4
34,M,child,0.00,4
34,F,child,0.00,4
34,M,child,0.00,4
34,F,child,0.00,3
34,F,child,0.00,3
34,F,child,0.00,3
34,F,child,0.00,3
34,F,child,0.00,3
34,M,child,0.00,3
34,X,child,0.00,3
34,M,child,0.00,2
34,F,child,0.00,2
34,M,child,0.00,2
34,F,child,0.00,2
34,F,child,0.00,2
34,F,child,0.00,2
34,F,child,0.00,1
34,M,child,0.00,1
34,M,child,0.00,1
34,M,child,0.00,1
34,F,child,0.00,1
34,F,child,0.00,1
34,F,child,0.00,1
34,F,child,0.00,0
34,M,child,0.00,0
34,M,child,0.00,0
34,M,child,0.00,0
34,M,child,0.00,0
34,M,child,0.00,0
34,F,child,0.00,0
35,M,farmer,1895.67,36
35,M,service provider,6747.12,60
35,M,retired,1451.02,71
35,F,farmer,2001.31,36
35,F,service provider,6217.32,43
35,M,homemaker,-320.59,65
35,M,civil servant,5287.03,38
35,M,fisher,3910.01,59
35,M,civil servant,6922.42,48
35,F,fisher,3456.18,56
35,M,farmer,3773.03,59
35,M,civil servant,7508.50,51
35,F,farmer,2172.43,40
35,F,fisher,1933.39,36
35,M,retired,4238.35,70
35,F,craftsman,6457.74,57
35,M,service provider,7027.57,47
35,F,fisher,1978.06,36
35,F,homemaker,-130.41,44
35,F,fisher,2593.87,43
35,F,retired,1388.85,71
35,X,service provider,7444.86,49
35,F,craftsman,5147.85,45
35,F,unemployed,-108.13,42
35,M,homemaker,-108.50,42
35,M,fisher,1945.75,36
35,M,craftsman,6985.89,55
35,M,retired,2625.75,79
35,M,farmer,3787.69,60
35,M,service provider,5467.76,39
35,M,retired,1421.05,75
35,M,farmer,2359.54,41
35,M,homemaker,-104.47,42
35,M,civil servant,8982.59,57
35,X,craftsman,6345.69,62
35,F,farmer,3605.43,59
35,F,farmer,4422.96,67
35,F,fisher,3708.33,57
35,M,homemaker,-86.37,41
35,F,homemaker,-320.77,63
35,F,fisher,3194.99,52
35,F,farmer,4469.06,69
35,M,homemaker,-321.60,66
