year,sex,profession,income,age,happiness
31,F,civil servant,2399.84,18,100.12
31,F,service provider,2439.23,18,100.14
31,F,child,0.00,17,100.00
31,F,child,0.00,17,100.00
31,F,child,0.00,17,100.00
31,M,child,0.00,17,100.00
31,M,child,0.00,17,100.00
31,X,child,0.00,17,100.00
31,F,child,0.00,17,100.00
31,X,child,0.00,17,100.00
31,M,child,0.00,16,100.00
31,F,child,0.00,16,100.00
31,F,child,0.00,16,100.00
31,M,child,0.00,16,100.00
31,F,child,0.00,16,100.00
31,M,child,0.00,16,100.00
31,F,child,0.00,16,100.00
31,F,child,0.00,15,100.00
31,F,child,0.00,15,100.00
31,F,child,0.00,15,100.00
31,F,child,0.00,15,100.00
31,F,child,0.00,15,100.00
31,F,child,0.00,15,100.00
31,M,child,0.00,15,100.00
31,M,child,0.00,15,100.00
31,F,child,0.00,14,100.00
31,M,child,0.00,14,100.00
31,M,child,0.00,14,100.00
31,F,child,0.00,14,100.00
31,F,child,0.00,14,100.00
31,F,child,0.00,14,100.00
31,F,child,0.00,14,100.00
31,F,child,0.00,13,100.00
31,F,child,0.00,13,100.00
31,F,child,0.00,13,100.00
31,F,child,0.00,13,100.00
31,M,child,0.00,13,100.00
31,F,child,0.00,13,100.00
31,F,child,0.00,13,100.00
31,M,child,0.00,12,100.00
31,M,child,0.00,12,100.00
31,M,child,0.00,12,100.00
31,M,child,0.00,12,100.00
31,F,child,0.00,12,100.00
31,M,child,0.00,12,100.00
31,F,child,0.00,12,100.00
31,F,child,0.00,12,100.00
31,M,child,0.00,11,100.00
31,F,child,0.00,11,100.00
31,F,child,0.00,11,100.00
31,F,child,0.00,11,100.00
31,M,child,0.00,11,100.00
31,F,child,0.00,11,100.00
31,F,child,0.00,11,100.00
31,F,child,0.00,11,100.00
31,F,child,0.00,11,100.00
31,F,child,0.00,10,100.00
31,F,child,0.00,10,100.00
31,F,child,0.00,10,100.00
31,M,child,0.00,10,100.00
31,F,child,0.00,10,100.00
31,M,child,0.00,10,100.00
31,M,child,0.00,10,100.00
31,M,child,0.00,10,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,9,100.00
31,M,child,0.00,8,100.00
31,M,child,0.00,8,100.00
31,F,child,0.00,8,100.00
31,F,child,0.00,8,100.00
31,M,child,0.00,8,100.00
31,F,child,0.00,8,100.00
31,F,child,0.00,8,100.00
31,M,child,0.00,8,100.00
31,X,child,0.00,7,100.00
31,M,child,0.00,7,100.00
31,F,child,0.00,7,100.00
31,M,child,0.00,7,100.00
31,F,child,0.00,7,100.00
31,F,child,0.00,7,100.00
31,F,child,0.00,7,100.00
31,F,child,0.00,7,100.00
31,F,child,0.00,6,100.00
31,X,child,0.00,6,100.00
31,F,child,0.00,6,100.00
31,F,child,0.00,6,100.00
31,M,child,0.00,6,100.00
31,F,child,0.00,6,100.00
31,M,child,0.00,6,100.00
31,F,child,0.00,5,100.00
31,F,child,0.00,5,100.00
31,M,child,0.00,5,100.00
31,M,child,0.00,5,100.00
31,M,child,0.00,5,100.00
31,F,child,0.00,5,100.00
31,M,child,0.00,5,100.00
31,F,child,0.00,5,100.00
31,F,child,0.00,5,100.00
31,F,child,0.00,4,100.00
31,M,child,0.00,4,100.00
31,X,child,0.00,4,100.00
31,M,child,0.00,4,100.00
31,F,child,0.00,4,100.00
31,M,child,0.00,4,100.00
31,F,child,0.00,4,100.00
31,M,child,0.00,4,100.00
31,M,child,0.00,3,100.00
31,F,child,0.00,3,100.00
31,M,child,0.00,3,100.00
31,M,child,0.00,3,100.00
31,F,child,0.00,3,100.00
31,F,child,0.00,3,100.00
31,F,child,0.00,3,100.00
31,M,child,0.00,3,100.00
31,F,child,0.00,2,100.00
31,M,child,0.00,2,100.00
31,F,child,0.00,2,100.00
31,F,child,0.00,2,100.00
31,F,child,0.00,2,100.00
31,M,child,0.00,2,100.00
31,F,child,0.00,2,100.00
31,M,child,0.00,2,100.00
31,M,child,0.00,1,100.00
31,M,child,0.00,1,100.00
31,M,child,0.00,1,100.00
31,M,child,0.00,1,100.00
31,M,child,0.00,1,100.00
31,M,child,0.00,1,100.00
31,F,child,0.00,1,100.00
31,M,child,0.00,1,100.00
31,F,child,0.00,0,100.00
31,F,child,0.00,0,100.00
31,F,child,0.00,0,100.00
31,F,child,0.00,0,100.00
31,F,child,0.00,0,100.00
31,M,child,0.00,0,100.00
31,X,child,0.00,0,100.00
32,M,farmer,1697.30,33,99.22
32,M,unemployed,-221.12,57,80.00
32,M,farmer,4338.33,68,101.28
32,F,farmer,1837.96,33,99.37
32,F,service provider,5427.09,40,101.79
32,M,homemaker,-231.50,62,100.00
32,M,civil servant,4594.79,35,101.47
32,M,fisher,3474.75,56,101.00
32,M,civil servant,6318.97,45,102.05
32,F,fisher,3312.07,53,100.90
32,M,farmer,3242.69,56,100.73
32,M,civil servant,6870.14,48,102.19
32,F,farmer,1929.84,37,99.57
32,F,fisher,1896.18,33,99.70
32,M,civil servant,10577.53,67,102.91
32,F,craftsman,6021.38,54,101.96
32,M,retired,2394.81,74,110.17
32,M,service provider,6352.54,44,102.03
32,F,fisher,1796.52,33,99.62
32,F,homemaker,-74.65,41,100.00
32,F,fisher,2216.87,40,100.11
32,F,farmer,4072.68,68,101.20
32,X,service provider,6358.65,46,102.08
32,F,craftsman,4623.04,42,101.49
32,F,unemployed,-50.94,39,80.00
32,M,homemaker,-50.88,39,100.00
32,M,fisher,1890.74,33,99.69
32,M,craftsman,6285.91,52,101.98
32,M,retired,2260.23,76,110.07
32,M,farmer,3514.52,57,100.82
32,M,service provider,4688.28,36,101.53
32,M,retired,1332.47,72,107.80
32,M,farmer,1980.17,38,99.62
32,M,homemaker,-51.98,39,100.00
32,M,civil servant,7850.58,54,102.41
32,X,craftsman,5850.52,59,101.89
32,F,farmer,3219.84,56,100.73
32,F,farmer,4020.95,64,101.12
32,F,fisher,3507.25,54,101.00
32,M,homemaker,-39.92,38,100.00
32,F,homemaker,-229.06,60,100.00
32,F,fisher,2915.29,49,100.67
32,F,farmer,4101.41,66,101.18
32,M,homemaker,-225.35,63,100.00
32,M,fisher,4086.43,60,101.28
32,F,service provider,7001.18,49,102.21
32,F,farmer,2008.91,37,99.63
32,M,homemaker,-159.60,47,100.00
32,X,civil servant,9450.32,62,102.72
32,M,farmer,3148.79,56,100.69
32,M,farmer,1716.31,33,99.25
32,F,fisher,2543.94,43,100.38
32,F,homemaker,-132.73,45,100.00
32,M,service provider,8539.03,54,102.50
32,F,civil servant,7407.91,49,102.27
32,X,farmer,1723.19,32,99.10
32,M,unemployed,-28.41,37,80.00
32,F,civil servant,10166.50,63,102.81
32,F,retired,2340.26,73,110.14
32,M,homemaker,-234.40,63,100.00
32,M,farmer,2071.01,38,99.73
32,F,farmer,2126.30,46,99.80
32,M,fisher,3255.47,51,100.87
32,F,unemployed,-240.55,69,80.00
32,M,craftsman,8148.30,62,102.41
32,F,fisher,3835.69,66,101.18
32,F,fisher,3698.85,59,101.12
32,F,farmer,3108.06,53,100.62
32,M,craftsman,6002.84,49,101.93
32,F,craftsman,5480.59,48,101.78
32,F,homemaker,-50.86,39,100.00
32,F,civil servant,6282.01,44,102.03
32,F,farmer,2123.69,39,99.74
32,M,farmer,4138.24,66,101.20
32,M,service provider,6209.88,44,101.99
32,F,farmer,2667.37,46,100.23
32,F,farmer,3982.86,63,101.06
32,M,homemaker,-230.45,66,100.00
32,F,fisher,3148.70,50,100.77
32,F,farmer,2142.49,38,99.72
32,M,craftsman,4502.63,44,101.44
32,F,farmer,2634.13,46,100.23
32,M,homemaker,-110.66,43,100.00
32,F,homemaker,21.74,32,100.00
32,F,civil servant,10614.05,66,102.88
32,M,craftsman,5740.47,49,101.88
32,F,fisher,4485.58,67,101.49
32,F,unemployed,-64.08,40,80.00
32,M,service provider,10261.41,63,102.83
32,F,unemployed,-244.68,69,80.00
32,M,fisher,4185.74,62,101.33
32,M,civil servant,9560.17,60,102.72
32,X,farmer,2302.10,43,100.00
32,F,fisher,1921.08,35,99.79
32,F,civil servant,10030.68,63,102.79
32,M,service provider,8602.46,58,102.59
32,M,service provider,4990.19,36,101.62
32,F,retired,-234.34,72,100.00
32,M,craftsman,3686.20,35,101.11
32,M,fisher,2298.63,41,100.21
32,M,fisher,4858.42,68,101.58
32,F,fisher,3030.58,51,100.74
32,F,fisher,2188.19,39,100.07
32,F,homemaker,-143.67,46,100.00
32,M,craftsman,8176.61,65,102.51
32,M,civil servant,9577.61,61,102.71
32,F,craftsman,7278.47,60,102.30
32,F,unemployed,-202.27,51,80.00
32,F,retired,3009.74,72,109.63
32,M,retired,-224.96,71,100.00
32,M,homemaker,-135.97,45,100.00
32,M,farmer,2597.20,45,100.20
32,F,fisher,2479.77,42,100.29
32,X,homemaker,-110.34,43,100.00
32,M,homemaker,-17.55,36,100.00
32,M,craftsman,3458.31,32,100.93
32,M,fisher,4200.31,61,101.31
32,F,retired,2986.10,70,106.67
32,M,craftsman,6107.69,50,101.94
32,M,craftsman,5720.13,47,101.83
32,M,farmer,3578.79,61,100.93
32,F,retired,-232.08,72,97.50
32,F,retired,1101.68,74,108.01
32,X,service provider,9328.11,59,102.65
32,F,farmer,4105.85,67,101.18
32,M,farmer,1884.88,36,99.52
32,F,civil servant,5837.23,42,101.92
32,M,fisher,3071.72,51,100.80
32,M,farmer,4486.81,68,101.33
32,M,civil servant,7825.24,50,102.34
32,X,craftsman,4681.72,40,101.47
32,M,farmer,4141.78,64,101.15
32,F,service provider,9974.97,64,102.81
32,X,civil servant,5005.81,37,101.61
32,F,service provider,4400.22,34,101.44
32,F,farmer,3627.69,60,100.94
32,M,fisher,2558.72,52,100.44
32,M,homemaker,-177.30,48,100.00
32,X,farmer,1930.95,37,99.56
32,F,craftsman,9389.02,69,102.65
32,F,farmer,2727.37,49,100.36
32,M,civil servant,4413.76,34,101.43
32,M,unemployed,-235.33,62,80.00
32,F,homemaker,-106.17,43,100.00
32,M,retired,1669.80,70,105.50
32,M,retired,2423.78,73,110.20
32,F,homemaker,-228.39,63,100.00
32,M,service provider,5194.02,37,101.65
32,F,civil servant,8578.05,54,102.49
32,F,craftsman,6451.51,53,102.06
32,F,craftsman,6290.57,53,102.05
32,M,homemaker,-200.21,50,100.00
32,M,craftsman,8855.00,67,102.59
32,F,service provider,10026.43,61,102.76
32,M,farmer,3099.62,52,100.58
32,M,service provider,7866.70,53,102.42
32,M,service provider,9294.59,58,102.66
32,M,homemaker,-240.52,65,100.00
32,M,civil servant,11481.63,67,102.99
32,M,farmer,3422.90,58,100.82
32,M,civil servant,6125.85,44,101.97
32,F,unemployed,-214.50,55,80.00
32,F,retired,-232.07,72,100.00
32,M,craftsman,5402.06,45,101.73
32,F,farmer,3652.16,60,100.94
32,F,service provider,5406.22,39,101.76
32,M,homemaker,-172.60,47,100.00
32,F,service provider,5677.46,42,101.89
32,F,farmer,4107.74,67,101.19
32,M,farmer,4121.72,67,101.18
32,M,homemaker,-40.16,38,100.00
32,M,civil servant,9717.35,61,102.77
32,F,craftsman,4514.71,39,101.42
32,M,farmer,3967.79,64,101.11
32,M,fisher,4563.41,65,101.45
32,F,homemaker,-209.74,49,100.00
32,M,craftsman,5719.16,47,101.79
32,M,fisher,4375.03,67,101.45
32,M,farmer,3256.62,56,100.73
32,F,service provider,10789.16,65,102.90
32,F,farmer,2833.24,49,100.44
32,M,craftsman,7102.99,58,102.23
32,M,unemployed,-231.74,65,80.00
32,F,homemaker,-200.45,50,100.00
32,F,homemaker,-212.36,51,100.00
32,F,retired,3915.12,70,107.12
32,M,craftsman,7852.61,63,102.40
32,M,farmer,2242.50,41,99.90
32,M,unemployed,-229.88,67,80.00
32,F,homemaker,-217.16,54,100.00
32,F,homemaker,-227.69,67,100.00
32,F,service provider,11438.70,67,102.97
32,F,homemaker,-220.64,61,100.00
32,M,service provider,8244.36,52,102.44
32,M,craftsman,5256.13,44,101.64
32,F,civil servant,11565.13,69,103.03
32,F,farmer,2590.53,47,100.27
32,F,craftsman,3851.85,34,101.12
32,F,retired,1125.12,77,108.00
32,X,fisher,3580.56,57,101.07
32,F,retired,-229.21,75,99.99
32,F,farmer,4028.14,64,101.13
32,M,fisher,1828.27,34,99.69
32,F,fisher,4326.35,64,101.39
32,M,fisher,3450.31,60,101.03
32,F,homemaker,-225.36,66,100.00
32,M,civil servant,8246.62,61,102.41
32,F,fisher,3793.33,58,101.14
32,F,civil servant,5200.50,42,101.75
32,M,farmer,3788.05,62,101.01
32,F,service provider,8391.93,54,102.51
32,X,homemaker,-224.47,56,100.00
32,M,homemaker,-216.27,52,100.00
32,F,farmer,1765.38,34,99.30
32,F,craftsman,3796.19,36,101.13
32,M,retired,1164.11,73,108.16
32,M,fisher,3362.26,60,100.97
32,M,craftsman,4386.74,38,101.33
32,M,retired,1092.60,73,107.96
32,M,craftsman,7427.24,60,102.28
32,M,fisher,1999.94,34,99.80
32,M,craftsman,5517.12,51,101.82
32,F,fisher,2919.83,56,100.65
32,M,craftsman,4169.07,41,101.30
32,F,craftsman,8875.39,66,102.59
32,F,fisher,4836.43,68,101.59
32,F,fisher,2555.79,43,100.39
32,F,craftsman,4148.55,37,101.28
32,F,fisher,2872.06,47,100.59
32,M,craftsman,4456.51,41,101.44
32,F,fisher,3625.04,61,101.06
32,F,unemployed,-173.77,48,80.00
32,M,service provider,6657.08,48,102.10
32,M,civil servant,4431.26,32,101.34
32,M,retired,1382.90,76,108.73
32,M,homemaker,-90.23,42,100.00
32,M,homemaker,-222.50,60,100.00
32,F,farmer,3150.93,54,100.66
32,F,retired,2950.45,70,106.67
32,F,retired,1105.75,73,107.92
32,F,craftsman,7354.32,59,102.29
32,M,homemaker,-175.13,48,100.00
32,M,civil servant,6532.76,44,102.04
32,M,service provider,8940.05,57,102.57
32,M,service provider,8698.92,63,102.62
32,F,farmer,2303.93,47,99.86
32,F,civil servant,11780.10,69,103.03
32,M,service provider,7890.70,51,102.38
32,F,retired,2902.22,74,110.64
32,F,fisher,3129.84,49,100.77
32,M,service provider,11349.14,68,102.98
32,M,retired,2822.79,76,110.60
32,F,craftsman,3639.72,35,101.07
32,F,civil servant,8021.04,64,102.44
32,F,homemaker,-210.58,50,100.00
32,M,unemployed,-204.04,54,80.00
32,M,retired,2355.42,73,110.15
32,M,retired,3101.00,72,109.68
32,M,fisher,3171.13,52,100.83
32,F,service provider,9908.97,60,102.72
32,M,service provider,11008.62,69,102.97
32,F,civil servant,5286.71,37,101.69
32,M,farmer,2765.55,51,100.31
32,M,homemaker,-106.25,43,100.00
32,F,service provider,5645.84,40,101.83
32,F,farmer,4404.04,67,101.24
32,M,fisher,4343.36,66,101.41
32,F,craftsman,5481.82,48,101.82
32,X,craftsman,8149.57,63,102.46
32,F,unemployed,-205.54,54,80.00
32,F,service provider,5149.80,39,101.63
32,F,homemaker,-75.89,41,100.00
32,M,service provider,8598.88,55,102.50
32,F,fisher,1809.49,32,99.59
32,F,craftsman,7789.35,66,102.35
32,F,homemaker,-234.17,61,100.00
32,M,retired,2326.49,75,110.13
32,M,farmer,4573.65,69,101.34
32,F,civil servant,5229.38,39,101.70
32,M,homemaker,-171.76,47,100.00
32,M,fisher,1879.10,33,99.67
32,F,farmer,4164.57,68,101.21
32,M,farmer,2494.06,46,100.18
32,F,fisher,2064.98,36,99.88
32,M,homemaker,-211.06,51,100.00
32,F,farmer,3447.50,58,100.83
32,F,service provider,5874.20,41,101.87
32,F,homemaker,-199.20,51,100.00
32,F,homemaker,-228.90,64,100.00
32,M,civil servant,5300.73,38,101.73
32,M,civil servant,5292.09,40,101.76
32,F,fisher,3951.28,61,101.26
32,F,farmer,3539.96,59,100.90
32,F,unemployed,-96.09,42,80.00
32,M,craftsman,7458.57,58,102.30
32,M,farmer,2120.36,38,99.77
32,M,craftsman,7807.39,63,102.40
32,M,homemaker,-214.67,58,100.00
32,F,homemaker,4.07,34,100.00
32,M,farmer,3314.48,56,100.76
32,M,homemaker,-234.20,60,100.00
32,M,fisher,1726.72,31,99.46
32,F,service provider,3990.61,31,101.24
32,M,fisher,1655.48,31,99.44
32,F,service provider,4357.43,31,101.32
32,F,service provider,3972.41,31,101.21
32,M,farmer,1613.55,31,99.03
32,M,farmer,1629.98,30,99.01
32,F,craftsman,3329.39,30,100.83
32,X,unemployed,39.28,30,80.01
32,F,farmer,1559.68,30,98.98
32,M,farmer,1615.86,29,98.96
32,M,fisher,1600.00,29,99.25
32,F,homemaker,44.64,29,100.00
32,M,homemaker,53.59,28,100.00
32,F,service provider,3621.14,28,101.03
32,F,civil servant,3594.91,28,101.04
32,F,homemaker,61.00,27,100.00
32,M,fisher,1577.58,27,99.13
32,M,civil servant,3783.86,27,101.07
32,M,civil servant,3375.80,26,100.88
32,F,homemaker,68.78,26,100.00
32,M,craftsman,2848.76,26,100.49
32,F,unemployed,68.72,25,80.08
32,F,craftsman,2584.15,25,100.39
32,F,fisher,1450.31,25,98.93
32,M,homemaker,72.17,25,100.00
32,F,homemaker,78.33,24,100.00
32,F,homemaker,75.28,24,100.00
32,F,craftsman,2643.41,24,100.35
32,F,fisher,1265.44,23,98.62
32,M,farmer,1304.72,23,98.05
32,F,unemployed,79.82,23,80.31
32,M,homemaker,78.57,23,100.00
32,F,unemployed,76.99,23,80.31
32,F,craftsman,2317.30,22,100.16
32,F,fisher,1303.18,22,98.64
32,M,farmer,1176.47,22,97.93
32,M,craftsman,2431.54,22,100.18
32,F,farmer,1168.59,22,97.84
32,F,civil servant,2961.46,21,100.55
32,F,unemployed,87.68,21,81.25
32,M,farmer,1178.29,21,97.24
32,M,fisher,1224.37,21,98.50
32,M,craftsman,2238.46,21,100.03
32,M,farmer,1170.01,20,97.69
32,F,civil servant,2668.88,20,100.37
32,F,homemaker,95.16,20,100.00
32,F,fisher,1185.58,20,98.53
32,M,service provider,2727.94,20,100.39
32,M,unemployed,92.22,20,82.50
32,F,service provider,2636.76,19,100.26
32,X,fisher,1133.09,19,98.54
32,F,craftsman,2023.27,19,99.86
32,M,service provider,2708.42,19,100.33
32,F,civil servant,2564.40,19,100.24
32,F,service provider,2557.35,19,100.25
32,F,homemaker,96.12,18,100.00
32,F,unemployed,96.48,18,90.00
32,F,unemployed,98.77,18,90.00
32,M,homemaker,94.80,18,100.00
32,M,homemaker,90.88,18,100.00
32,X,civil servant,2477.80,18,100.15
32,F,farmer,1040.01,18,98.85
32,X,craftsman,1916.11,18,99.85
32,M,child,0.00,17,100.00
32,F,child,0.00,17,100.00
32,F,child,0.00,17,100.00
32,M,child,0.00,17,100.00
32,F,child,0.00,17,100.00
32,M,child,0.00,17,100.00
32,F,child,0.00,17,100.00
32,F,child,0.00,16,100.00
32,F,child,0.00,16,100.00
32,F,child,0.00,16,100.00
32,F,child,0.00,16,100.00
32,F,child,0.00,16,100.00
32,F,child,0.00,16,100.00
32,M,child,0.00,16,100.00
32,M,child,0.00,16,100.00
32,F,child,0.00,15,100.00
32,M,child,0.00,15,100.00
32,M,child,0.00,15,100.00
32,F,child,0.00,15,100.00
32,F,child,0.00,15,100.00
32,F,child,0.00,15,100.00
32,F,child,0.00,15,100.00
32,F,child,0.00,14,100.00
32,F,child,0.00,14,100.00
32,F,child,0.00,14,100.00
32,F,child,0.00,14,100.00
32,M,child,0.00,14,100.00
32,F,child,0.00,14,100.00
32,F,child,0.00,14,100.00
32,M,child,0.00,13,100.00
32,M,child,0.00,13,100.00
32,M,child,0.00,13,100.00
32,M,child,0.00,13,100.00
32,F,child,0.00,13,100.00
32,M,child,0.00,13,100.00
32,F,child,0.00,13,100.00
32,F,child,0.00,13,100.00
32,M,child,0.00,12,100.00
32,F,child,0.00,12,100.00
32,F,child,0.00,12,100.00
32,F,child,0.00,12,100.00
32,M,child,0.00,12,100.00
32,F,child,0.00,12,100.00
32,F,child,0.00,12,100.00
32,F,child,0.00,12,100.00
32,F,child,0.00,12,100.00
32,F,child,0.00,11,100.00
32,F,child,0.00,11,100.00
32,F,child,0.00,11,100.00
32,M,child,0.00,11,100.00
32,F,child,0.00,11,100.00
32,M,child,0.00,11,100.00
32,M,child,0.00,11,100.00
32,M,child,0.00,11,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,10,100.00
32,M,child,0.00,9,100.00
32,M,child,0.00,9,100.00
32,F,child,0.00,9,100.00
32,F,child,0.00,9,100.00
32,M,child,0.00,9,100.00
32,F,child,0.00,9,100.00
32,F,child,0.00,9,100.00
32,M,child,0.00,9,100.00
32,X,child,0.00,8,100.00
32,M,child,0.00,8,100.00
32,F,child,0.00,8,100.00
32,M,child,0.00,8,100.00
32,F,child,0.00,8,100.00
32,F,child,0.00,8,100.00
32,F,child,0.00,8,100.00
32,F,child,0.00,8,100.00
32,F,child,0.00,7,100.00
32,X,child,0.00,7,100.00
32,F,child,0.00,7,100.00
32,F,child,0.00,7,100.00
32,M,child,0.00,7,100.00
32,F,child,0.00,7,100.00
32,M,child,0.00,7,100.00
32,F,child,0.00,6,100.00
32,F,child,0.00,6,100.00
32,M,child,0.00,6,100.00
32,M,child,0.00,6,100.00
32,M,child,0.00,6,100.00
32,F,child,0.00,6,100.00
32,M,child,0.00,6,100.00
32,F,child,0.00,6,100.00
32,F,child,0.00,6,100.00
32,F,child,0.00,5,100.00
32,M,child,0.00,5,100.00
32,X,child,0.00,5,100.00
32,M,child,0.00,5,100.00
32,F,child,0.00,5,100.00
32,M,child,0.00,5,100.00
32,F,child,0.00,5,100.00
32,M,child,0.00,5,100.00
32,M,child,0.00,4,100.00
32,F,child,0.00,4,100.00
32,M,child,0.00,4,100.00
32,M,child,0.00,4,100.00
32,F,child,0.00,4,100.00
32,F,child,0.00,4,100.00
32,F,child,0.00,4,100.00
32,M,child,0.00,4,100.00
32,F,child,0.00,3,100.00
32,M,child,0.00,3,100.00
32,F,child,0.00,3,100.00
32,F,child,0.00,3,100.00
32,F,child,0.00,3,100.00
32,M,child,0.00,3,100.00
32,F,child,0.00,3,100.00
32,M,child,0.00,3,100.00
32,M,child,0.00,2,100.00
32,M,child,0.00,2,100.00
32,M,child,0.00,2,100.00
32,M,child,0.00,2,100.00
32,M,child,0.00,2,100.00
32,M,child,0.00,2,100.00
32,F,child,0.00,2,100.00
32,M,child,0.00,2,100.00
32,F,child,0.00,1,100.00
32,F,child,0.00,1,100.00
32,F,child,0.00,1,100.00
32,F,child,0.00,1,100.00
32,F,child,0.00,1,100.00
32,M,child,0.00,1,100.00
32,X,child,0.00,1,100.00
32,M,child,0.00,0,100.00
32,F,child,0.00,0,100.00
32,M,child,0.00,0,100.00
32,F,child,0.00,0,100.00
32,F,child,0.00,0,100.00
32,F,child,0.00,0,100.00
33,M,farmer,1834.17,34,99.37
33,M,service provider,6487.74,58,91.02
33,M,farmer,4584.97,69,101.35
33,F,farmer,1849.94,34,99.45
33,F,service provider,5672.27,41,101.80
33,M,homemaker,-247.33,63,100.00
33,M,civil servant,5026.20,36,101.53
33,M,fisher,4570.08,57,101.21
33,M,civil servant,6351.02,46,102.02
33,F,fisher,4075.46,54,101.05
33,M,farmer,3460.11,57,100.81
33,M,civil servant,7497.07,49,102.23
33,F,farmer,2176.59,38,99.75
33,F,fisher,2436.73,34,99.94
33,M,civil servant,11231.75,68,102.92
33,F,craftsman,6377.48,55,101.98
33,M,service provider,6748.27,45,102.06
33,F,fisher,2362.56,34,99.86
33,F,homemaker,-95.29,42,100.00
33,F,fisher,2805.43,41,100.29
33,F,farmer,4250.47,69,101.24
33,X,service provider,7013.57,47,102.12
33,F,craftsman,4949.54,43,101.52
33,F,unemployed,-67.03,40,80.00
33,M,homemaker,-69.00,40,100.00
33,M,fisher,2364.82,34,99.90
33,M,craftsman,6262.82,53,101.98
