year,sex,profession,income,ethnicity
15,F,unemployed,138.34,atlantean
15,M,homemaker,92.08,atlantean
15,F,fisher,2320.31,atlantean
15,F,farmer,1072.78,atlantean
15,M,homemaker,78.28,hyperborean
15,F,farmer,1421.92,arcadian
15,M,homemaker,74.52,arcadian
15,F,child,0.00,atlantean
15,F,civil servant,6803.15,arcadian
15,M,craftsman,3601.11,atlantean
15,F,fisher,3687.93,atlantean
15,M,farmer,3120.20,arcadian
15,F,unemployed,84.99,atlantean
15,M,service provider,6111.32,arcadian
15,F,unemployed,105.44,arcadian
15,M,fisher,3242.83,atlantean
15,M,civil servant,5789.63,atlantean
15,X,farmer,1254.71,atlantean
15,F,fisher,1284.21,arcadian
15,M,retired,198.51,arcadian
15,F,civil servant,6113.90,atlantean
15,M,service provider,5460.68,arcadian
15,M,service provider,2702.99,arcadian
15,F,homemaker,112.69,atlantean
15,M,craftsman,1989.70,hyperborean
15,M,fisher,1635.53,atlantean
15,M,fisher,3747.80,arcadian
15,F,fisher,2507.31,atlantean
15,F,fisher,1610.71,arcadian
15,F,service provider,8705.45,arcadian
15,M,civil servant,7485.43,atlantean
15,M,retired,148.17,arcadian
15,F,homemaker,66.58,arcadian
15,M,craftsman,5110.55,atlantean
15,M,civil servant,6065.38,atlantean
15,F,craftsman,4821.35,atlantean
15,F,retired,1361.03,atlantean
15,F,unemployed,58.25,atlantean
15,F,craftsman,5784.57,atlantean
15,M,homemaker,116.42,arcadian
15,M,civil servant,8598.44,atlantean
15,M,homemaker,73.14,arcadian
15,M,farmer,1331.31,arcadian
15,F,fisher,4010.24,hyperborean
15,F,fisher,1763.13,hyperborean
15,X,homemaker,77.66,atlantean
15,M,homemaker,95.73,hyperborean
15,M,child,0.00,atlantean
15,M,fisher,2994.75,atlantean
15,F,craftsman,5910.59,hyperborean
15,M,craftsman,3511.93,hyperborean
15,M,craftsman,3284.07,arcadian
15,M,farmer,3011.78,arcadian
15,M,civil servant,7894.85,arcadian
15,M,farmer,2239.35,arcadian
15,M,homemaker,130.56,atlantean
15,M,retired,158.25,atlantean
15,F,unemployed,112.18,hyperborean
15,F,farmer,3012.34,arcadian
15,X,service provider,5905.99,hyperborean
15,F,farmer,2550.85,atlantean
15,X,craftsman,6423.26,hyperborean
15,F,retired,521.68,atlantean
15,F,retired,658.53,arcadian
15,M,farmer,1004.65,arcadian
15,F,civil servant,3216.61,arcadian
15,M,fisher,2507.36,atlantean
15,M,fisher,4496.55,atlantean
15,M,farmer,2550.08,atlantean
15,M,civil servant,4214.74,atlantean
15,X,craftsman,2475.65,arcadian
15,M,fisher,4369.17,atlantean
15,F,homemaker,126.08,arcadian
15,M,farmer,2322.00,atlantean
15,F,service provider,6666.73,arcadian
15,X,civil servant,2601.65,hyperborean
15,F,child,0.00,hyperborean
15,F,farmer,2064.60,atlantean
15,M,homemaker,61.70,atlantean
15,M,homemaker,57.66,atlantean
15,X,farmer,1010.19,arcadian
15,F,retired,1401.16,arcadian
15,F,craftsman,5595.70,atlantean
15,F,unemployed,130.13,hyperborean
15,F,farmer,1588.69,hyperborean
15,M,child,0.00,arcadian
15,X,service provider,8488.37,hyperborean
15,M,unemployed,79.86,arcadian
15,M,farmer,2981.63,arcadian
15,F,retired,512.64,arcadian
15,F,homemaker,79.20,hyperborean
15,M,fisher,3812.84,arcadian
15,M,craftsman,6134.26,atlantean
15,F,homemaker,86.12,atlantean
15,M,service provider,2670.90,arcadian
15,F,civil servant,4994.41,atlantean
15,F,craftsman,3891.12,atlantean
15,M,service provider,8208.19,atlantean
15,F,craftsman,3859.54,atlantean
15,F,homemaker,127.99,arcadian
15,M,homemaker,54.59,atlantean
15,M,retired,705.64,atlantean
15,M,craftsman,5639.04,hyperborean
15,F,service provider,6039.02,hyperborean
15,M,farmer,1711.85,arcadian
15,M,service provider,4734.36,arcadian
15,M,service provider,5586.27,arcadian
15,M,homemaker,96.50,hyperborean
15,X,unemployed,128.18,arcadian
15,M,civil servant,7004.95,hyperborean
15,M,farmer,1943.50,arcadian
15,M,civil servant,3661.42,atlantean
15,F,unemployed,65.28,arcadian
15,F,farmer,3267.73,atlantean
15,F,homemaker,117.71,atlantean
15,M,farmer,3400.37,atlantean
15,M,craftsman,2886.74,hyperborean
15,F,unemployed,99.39,atlantean
15,F,farmer,2026.51,arcadian
15,X,service provider,8118.32,atlantean
15,F,service provider,2934.16,atlantean
15,F,fisher,3734.94,arcadian
15,M,homemaker,62.41,arcadian
15,F,service provider,3306.21,atlantean
15,F,farmer,2412.75,arcadian
15,M,farmer,2483.50,atlantean
15,M,homemaker,87.41,arcadian
15,F,retired,850.83,arcadian
15,M,civil servant,5880.04,hyperborean
15,F,craftsman,2462.71,arcadian
15,F,retired,1450.50,atlantean
15,M,farmer,2215.19,atlantean
15,F,civil servant,8345.60,arcadian
15,M,fisher,3299.66,atlantean
15,F,homemaker,50.94,arcadian
15,F,retired,161.10,arcadian
15,M,craftsman,3336.46,hyperborean
15,M,fisher,3641.66,atlantean
15,M,farmer,1902.79,arcadian
15,F,service provider,6337.17,atlantean
15,F,retired,177.29,hyperborean
15,F,farmer,1557.48,arcadian
15,F,retired,158.11,arcadian
15,M,craftsman,4478.28,hyperborean
15,M,unemployed,97.33,arcadian
15,F,retired,1443.29,hyperborean
15,F,homemaker,57.24,hyperborean
15,F,homemaker,55.05,arcadian
15,F,civil servant,7337.46,hyperborean
15,M,craftsman,5154.38,arcadian
15,M,farmer,1229.26,arcadian
15,M,unemployed,94.97,arcadian
15,F,homemaker,64.44,arcadian
15,F,homemaker,103.18,arcadian
15,F,service provider,6567.70,arcadian
15,F,homemaker,84.72,atlantean
15,M,service provider,4714.34,atlantean
15,M,craftsman,2882.54,hyperborean
15,M,farmer,2917.03,arcadian
15,F,civil servant,7305.55,atlantean
15,F,farmer,1477.46,atlantean
15,M,retired,1702.43,atlantean
15,F,child,0.00,hyperborean
15,M,homemaker,147.37,atlantean
15,F,farmer,3137.28,hyperborean
15,F,retired,1544.14,hyperborean
15,X,fisher,2827.72,hyperborean
15,F,unemployed,122.08,atlantean
15,F,farmer,2233.30,atlantean
15,M,child,0.00,arcadian
15,F,fisher,3304.75,atlantean
15,F,civil servant,7319.36,hyperborean
15,M,fisher,2828.50,atlantean
15,F,homemaker,91.09,arcadian
15,M,homemaker,83.29,arcadian
15,F,fisher,4570.97,arcadian
15,F,fisher,2762.64,atlantean
15,M,farmer,2840.00,arcadian
15,F,homemaker,82.59,atlantean
15,M,farmer,2144.08,arcadian
15,F,service provider,4947.70,arcadian
15,M,farmer,3080.49,atlantean
15,M,farmer,2830.69,hyperborean
15,M,retired,177.33,arcadian
15,X,homemaker,66.87,hyperborean
15,M,homemaker,59.05,hyperborean
15,F,civil servant,8245.35,arcadian
15,M,civil servant,9176.32,atlantean
15,F,child,0.00,arcadian
15,F,craftsman,2151.18,hyperborean
15,M,farmer,2896.24,hyperborean
15,X,retired,780.94,hyperborean
15,X,fisher,4753.16,atlantean
15,M,fisher,2813.84,arcadian
15,M,craftsman,2318.42,hyperborean
15,M,farmer,2839.79,arcadian
15,M,craftsman,4465.13,hyperborean
15,F,homemaker,131.05,hyperborean
15,F,retired,505.97,atlantean
15,M,child,0.00,hyperborean
15,F,retired,764.46,atlantean
15,M,craftsman,3241.30,hyperborean
15,F,homemaker,67.98,atlantean
15,M,homemaker,82.61,arcadian
15,F,craftsman,5525.40,hyperborean
15,F,fisher,3570.55,atlantean
15,F,retired,1549.35,arcadian
15,F,fisher,1765.69,atlantean
15,F,craftsman,2289.16,atlantean
15,M,fisher,3324.21,arcadian
15,F,fisher,2156.14,atlantean
15,M,craftsman,2557.83,arcadian
15,F,fisher,2786.23,atlantean
15,F,unemployed,59.55,hyperborean
15,M,service provider,3783.36,hyperborean
15,M,child,0.00,arcadian
15,M,retired,611.70,atlantean
15,M,fisher,4024.40,atlantean
15,M,homemaker,84.35,hyperborean
15,M,homemaker,82.78,arcadian
15,F,farmer,1819.33,atlantean
15,F,craftsman,5870.98,arcadian
15,F,farmer,2826.26,arcadian
15,F,craftsman,4383.27,atlantean
15,M,homemaker,59.20,atlantean
15,F,retired,738.77,atlantean
15,M,civil servant,3434.09,hyperborean
15,M,service provider,5123.22,arcadian
15,M,service provider,5630.53,arcadian
15,F,homemaker,60.57,arcadian
15,F,civil servant,7346.47,atlantean
15,M,fisher,3543.87,atlantean
15,M,service provider,4437.22,atlantean
15,F,civil servant,7705.59,hyperborean
15,F,fisher,2198.70,arcadian
15,M,service provider,7094.65,atlantean
15,M,civil servant,8488.94,hyperborean
15,F,fisher,4424.42,arcadian
15,F,craftsman,2085.42,atlantean
15,M,craftsman,5813.86,arcadian
15,F,homemaker,90.51,atlantean
15,F,homemaker,53.08,arcadian
15,M,retired,835.81,arcadian
15,M,service provider,7391.47,atlantean
15,M,unemployed,61.80,arcadian
15,M,craftsman,5937.04,arcadian
15,M,unemployed,120.00,atlantean
15,F,homemaker,126.70,hyperborean
15,M,craftsman,6684.05,atlantean
15,M,farmer,2896.72,arcadian
15,F,retired,161.61,arcadian
15,M,craftsman,6210.39,hyperborean
15,F,retired,1070.26,arcadian
15,F,unemployed,120.31,arcadian
15,M,fisher,2525.55,arcadian
15,F,service provider,5984.48,arcadian
15,M,service provider,7179.12,hyperborean
15,F,homemaker,139.89,atlantean
15,F,civil servant,2691.19,atlantean
15,M,farmer,1542.65,hyperborean
15,M,unemployed,146.30,atlantean
15,M,homemaker,74.33,arcadian
15,F,service provider,2980.96,arcadian
15,F,farmer,2375.86,hyperborean
15,M,fisher,3471.01,atlantean
15,M,retired,159.54,arcadian
15,F,craftsman,3447.09,hyperborean
15,F,retired,708.91,atlantean
15,X,craftsman,4909.49,hyperborean
15,F,unemployed,147.09,arcadian
15,F,unemployed,60.88,arcadian
15,F,homemaker,90.21,hyperborean
15,F,homemaker,82.75,hyperborean
15,F,retired,1283.89,atlantean
15,F,fisher,4375.77,atlantean
15,M,service provider,5084.04,arcadian
15,F,retired,1366.88,hyperborean
15,F,child,0.00,arcadian
15,F,craftsman,4772.05,atlantean
15,F,homemaker,80.23,hyperborean
15,M,craftsman,6455.58,atlantean
15,M,farmer,2932.52,arcadian
15,M,farmer,2491.46,hyperborean
15,F,civil servant,2842.67,atlantean
15,M,homemaker,63.39,arcadian
15,M,child,0.00,hyperborean
15,F,retired,576.84,arcadian
15,F,farmer,2437.56,hyperborean
15,M,farmer,1482.90,hyperborean
15,F,fisher,1380.69,arcadian
15,M,retired,159.65,arcadian
15,M,retired,929.26,hyperborean
15,M,homemaker,58.34,arcadian
15,F,farmer,2022.15,hyperborean
15,F,service provider,3372.51,arcadian
15,F,homemaker,55.96,arcadian
15,F,homemaker,87.04,hyperborean
15,M,civil servant,2740.60,arcadian
15,M,civil servant,3031.09,atlantean
15,F,fisher,3062.59,arcadian
15,F,civil servant,8060.77,atlantean
15,F,farmer,3148.01,arcadian
15,F,farmer,2103.05,arcadian
15,F,farmer,3316.13,arcadian
15,F,unemployed,83.93,atlantean
15,M,craftsman,4328.44,hyperborean
15,M,farmer,1093.20,arcadian
15,M,craftsman,4926.07,hyperborean
15,M,homemaker,76.31,atlantean
15,F,child,0.00,hyperborean
15,M,farmer,2001.29,atlantean
15,M,homemaker,75.22,arcadian
15,M,retired,1279.20,hyperborean
15,M,child,0.00,atlantean
15,F,child,0.00,arcadian
15,M,child,0.00,atlantean
15,F,child,0.00,hyperborean
15,F,child,0.00,arcadian
15,M,child,0.00,arcadian
15,M,child,0.00,arcadian
15,F,child,0.00,hyperborean
15,X,child,0.00,hyperborean
15,F,child,0.00,arcadian
15,M,child,0.00,arcadian
15,M,child,0.00,atlantean
15,F,child,0.00,arcadian
15,M,child,0.00,arcadian
15,F,child,0.00,arcadian
15,F,child,0.00,atlantean
15,F,child,0.00,hyperborean
15,M,child,0.00,hyperborean
15,M,child,0.00,arcadian
15,M,child,0.00,hyperborean
15,F,child,0.00,arcadian
15,M,child,0.00,arcadian
15,F,child,0.00,arcadian
15,F,child,0.00,atlantean
15,F,child,0.00,atlantean
15,M,child,0.00,hyperborean
15,F,child,0.00,arcadian
15,F,child,0.00,arcadian
15,F,child,0.00,atlantean
15,F,child,0.00,atlantean
15,M,child,0.00,arcadian
15,F,child,0.00,arcadian
15,M,child,0.00,arcadian
15,F,child,0.00,hyperborean
15,F,child,0.00,arcadian
15,F,child,0.00,hyperborean
15,M,child,0.00,hyperborean
15,M,child,0.00,arcadian
15,F,child,0.00,arcadian
15,F,child,0.00,atlantean
15,F,child,0.00,atlantean
15,M,child,0.00,atlantean
15,M,child,0.00,atlantean
15,M,child,0.00,hyperborean
15,M,child,0.00,arcadian
15,F,child,0.00,atlantean
15,F,child,0.00,arcadian
15,F,child,0.00,atlantean
15,M,child,0.00,atlantean
15,M,child,0.00,atlantean
15,F,child,0.00,atlantean
15,X,child,0.00,hyperborean
15,F,child,0.00,hyperborean
15,M,child,0.00,arcadian
15,F,child,0.00,atlantean
15,F,child,0.00,arcadian
15,F,child,0.00,atlantean
15,F,child,0.00,atlantean
15,F,child,0.00,arcadian
15,M,child,0.00,atlantean
15,M,child,0.00,atlantean
15,X,child,0.00,arcadian
15,F,child,0.00,arcadian
15,X,child,0.00,hyperborean
15,M,child,0.00,atlantean
15,F,child,0.00,arcadian
15,F,child,0.00,arcadian
15,M,child,0.00,arcadian
15,F,child,0.00,arcadian
15,M,child,0.00,hyperborean
15,F,child,0.00,hyperborean
16,F,civil servant,7614.49,atlantean
16,M,child,0.00,arcadian
16,M,unemployed,62.15,arcadian
16,M,farmer,1979.93,hyperborean
16,F,child,0.00,arcadian
16,F,civil servant,7683.66,arcadian
16,F,service provider,3194.02,atlantean
16,M,homemaker,71.57,atlantean
16,M,civil servant,2612.30,hyperborean
16,M,fisher,2279.58,arcadian
16,M,civil servant,4083.21,arcadian
16,F,fisher,2131.99,arcadian
16,M,retired,130.94,arcadian
16,M,farmer,1422.88,atlantean
16,F,craftsman,7618.57,hyperborean
16,M,civil servant,4380.65,atlantean
16,F,farmer,810.02,arcadian
16,F,child,0.00,atlantean
16,M,civil servant,7505.14,hyperborean
16,F,craftsman,4079.42,atlantean
16,M,craftsman,6820.13,hyperborean
16,M,retired,143.62,atlantean
16,F,service provider,7905.10,atlantean
16,M,retired,1881.95,hyperborean
16,M,service provider,3714.54,hyperborean
16,F,child,0.00,atlantean
16,F,homemaker,81.37,atlantean
16,F,fisher,1421.49,atlantean
16,F,civil servant,8626.58,atlantean
16,F,farmer,1912.47,arcadian
16,X,service provider,4019.55,atlantean
16,M,fisher,3518.43,atlantean
16,F,retired,135.89,hyperborean
16,F,craftsman,2801.59,atlantean
16,F,craftsman,6431.24,atlantean
16,F,farmer,2550.33,atlantean
16,F,unemployed,92.81,atlantean
16,F,retired,1566.96,arcadian
16,M,homemaker,88.73,arcadian
16,M,child,0.00,arcadian
16,M,craftsman,3864.24,hyperborean
16,M,craftsman,6854.29,arcadian
16,M,farmer,1515.66,arcadian
16,F,civil servant,7753.94,hyperborean
16,M,service provider,2976.22,atlantean
16,M,craftsman,6684.28,hyperborean
16,M,farmer,2179.28,hyperborean
16,M,farmer,789.00,arcadian
16,F,retired,137.15,arcadian
16,F,homemaker,105.17,atlantean
16,M,homemaker,90.70,arcadian
16,M,retired,874.84,arcadian
16,M,civil servant,5049.57,arcadian
16,X,homemaker,70.84,hyperborean
16,F,farmer,1405.44,atlantean
16,F,farmer,1699.25,atlantean
16,F,fisher,2141.19,arcadian
16,F,retired,148.04,atlantean
16,M,homemaker,88.32,arcadian
16,M,homemaker,108.37,atlantean
16,M,retired,291.22,hyperborean
16,M,civil servant,8515.36,arcadian
16,F,homemaker,70.38,arcadian
16,F,service provider,8692.89,arcadian
16,F,fisher,1919.41,arcadian
16,M,retired,1283.50,hyperborean
16,F,farmer,1851.63,arcadian
16,M,homemaker,81.68,hyperborean
16,M,fisher,2658.96,arcadian
16,M,service provider,9017.24,atlantean
16,F,service provider,4723.72,arcadian
16,M,retired,608.56,atlantean
16,F,retired,149.31,atlantean
16,F,farmer,807.36,arcadian
16,M,retired,1157.78,arcadian
16,M,homemaker,59.32,atlantean
16,X,civil servant,6559.12,arcadian
16,F,fisher,3165.32,arcadian
16,M,farmer,1525.00,arcadian
16,M,child,0.00,atlantean
16,M,retired,151.96,hyperborean
16,F,fisher,1594.06,atlantean
16,F,homemaker,67.12,hyperborean
16,M,retired,149.96,atlantean
16,M,service provider,5054.86,atlantean
16,X,homemaker,120.67,hyperborean
16,F,civil servant,4431.98,arcadian
16,X,child,0.00,arcadian
16,M,unemployed,94.43,atlantean
16,F,fisher,3207.84,atlantean
16,F,civil servant,6251.34,arcadian
16,F,retired,1403.12,arcadian
16,M,civil servant,8170.97,hyperborean
16,F,craftsman,6544.86,hyperborean
16,M,homemaker,79.56,arcadian
16,M,retired,141.65,hyperborean
16,M,farmer,803.79,arcadian
16,F,homemaker,63.24,arcadian
16,F,civil servant,8545.03,arcadian
16,M,fisher,2033.19,atlantean
16,F,unemployed,94.33,arcadian
16,M,craftsman,5230.36,atlantean
16,F,fisher,2593.43,atlantean
16,F,fisher,2615.56,hyperborean
16,M,farmer,2431.82,arcadian
16,F,farmer,1292.06,hyperborean
16,F,farmer,2250.12,arcadian
16,M,craftsman,3604.87,hyperborean
16,F,craftsman,3417.30,hyperborean
16,F,homemaker,85.65,hyperborean
16,F,civil servant,3770.07,hyperborean
16,F,farmer,854.05,arcadian
16,M,farmer,1911.74,arcadian
16,M,retired,135.94,atlantean
16,M,service provider,3721.90,hyperborean
16,F,farmer,1113.23,hyperborean
16,F,farmer,1813.17,atlantean
16,F,unemployed,125.28,atlantean
16,M,homemaker,83.97,atlantean
16,F,fisher,2030.03,atlantean
16,F,farmer,799.24,atlantean
16,M,homemaker,70.69,hyperborean
16,F,farmer,1098.22,arcadian
16,M,homemaker,77.00,arcadian
16,F,child,0.00,atlantean
16,F,civil servant,6709.06,arcadian
16,M,craftsman,3689.08,atlantean
16,F,fisher,3055.29,atlantean
16,M,farmer,2350.16,arcadian
16,F,unemployed,84.47,atlantean
16,M,service provider,6821.59,arcadian
16,F,unemployed,93.39,arcadian
16,M,fisher,2639.83,atlantean
16,M,civil servant,5860.52,atlantean
16,X,farmer,947.65,atlantean
16,F,fisher,1196.06,arcadian
16,F,civil servant,6539.21,atlantean
16,M,service provider,5743.67,arcadian
16,M,service provider,2750.88,arcadian
16,F,homemaker,101.72,atlantean
16,M,craftsman,2103.39,hyperborean
16,M,fisher,1486.46,atlantean
16,M,fisher,3168.69,arcadian
16,F,fisher,2052.89,atlantean
16,F,fisher,1417.88,arcadian
16,F,retired,1829.98,arcadian
16,M,civil servant,7739.44,atlantean
16,M,retired,138.26,arcadian
16,F,homemaker,64.66,arcadian
16,M,craftsman,5521.05,atlantean
16,M,civil servant,6571.99,atlantean
16,F,craftsman,5070.78,atlantean
16,F,retired,1342.72,atlantean
16,F,unemployed,47.50,atlantean
16,F,craftsman,6061.92,atlantean
16,M,homemaker,100.14,arcadian
16,M,civil servant,9351.89,atlantean
16,M,homemaker,67.22,arcadian
16,M,farmer,1074.05,arcadian
16,F,fisher,3619.67,hyperborean
16,F,fisher,1477.87,hyperborean
16,X,homemaker,75.29,atlantean
16,M,homemaker,95.30,hyperborean
16,M,child,0.00,atlantean
16,M,fisher,2492.44,atlantean
16,F,craftsman,5993.35,hyperborean
16,M,craftsman,3875.13,hyperborean
16,M,craftsman,3581.35,arcadian
16,M,farmer,2426.00,arcadian
16,M,civil servant,8994.78,arcadian
16,M,farmer,1736.66,arcadian
16,M,homemaker,120.17,atlantean
16,M,retired,147.71,atlantean
16,F,unemployed,106.46,hyperborean
16,F,farmer,2116.17,arcadian
16,X,service provider,6263.52,hyperborean
16,F,farmer,1983.84,atlantean
16,X,craftsman,6679.94,hyperborean
16,F,retired,720.07,arcadian
16,M,farmer,782.28,arcadian
16,F,civil servant,3560.43,arcadian
16,M,fisher,2079.23,atlantean
16,M,fisher,3737.17,atlantean
16,M,farmer,2047.50,atlantean
16,M,civil servant,4788.69,atlantean
16,X,craftsman,2822.94,arcadian
16,M,fisher,3724.72,atlantean
16,F,homemaker,122.50,arcadian
16,M,farmer,1862.96,atlantean
16,F,service provider,6672.01,arcadian
16,X,civil servant,3099.96,hyperborean
16,F,service provider,2538.98,hyperborean
16,F,farmer,1655.08,atlantean
16,M,homemaker,53.60,atlantean
16,M,homemaker,51.55,atlantean
16,X,farmer,764.06,arcadian
16,F,retired,1444.45,arcadian
16,F,craftsman,5689.25,atlantean
16,F,unemployed,114.33,hyperborean
16,F,farmer,1184.62,hyperborean
16,M,civil servant,2582.70,arcadian
16,X,retired,1814.88,hyperborean
16,M,unemployed,78.45,arcadian
16,M,farmer,2282.18,arcadian
16,F,retired,526.81,arcadian
16,F,homemaker,75.21,hyperborean
16,M,fisher,3238.79,arcadian
16,M,craftsman,6434.59,atlantean
16,F,homemaker,75.15,atlantean
16,M,service provider,3103.06,arcadian
16,F,civil servant,5340.48,atlantean
16,F,craftsman,4188.46,atlantean
