year,sex,profession,income,net_worth
19,F,fisher,2056.05,21051.59
19,F,fisher,1421.83,13289.51
19,F,retired,1950.70,62985.16
19,M,civil servant,8058.28,65464.77
19,F,homemaker,36.07,1798.87
19,M,craftsman,5604.10,46072.69
19,M,civil servant,6540.18,53006.24
19,F,craftsman,5289.21,41694.51
19,F,unemployed,18.38,441.46
19,F,craftsman,6590.23,52840.04
19,M,homemaker,61.95,1742.61
19,M,retired,1973.80,65195.75
19,M,homemaker,44.04,2269.20
19,M,farmer,1614.67,14652.40
19,F,fisher,3673.22,33809.50
19,F,fisher,1582.10,14917.28
19,X,homemaker,55.02,3161.91
19,M,homemaker,82.22,6701.62
19,M,craftsman,1939.77,11236.10
19,M,fisher,2698.40,26164.10
19,F,craftsman,6048.09,50944.44
19,M,craftsman,3906.74,32273.07
19,M,craftsman,3443.72,27616.82
19,M,farmer,3483.24,29979.37
19,M,civil servant,9205.45,73278.82
19,M,farmer,2686.62,22598.30
19,M,homemaker,73.80,2104.57
19,M,retired,94.35,2639.28
19,F,unemployed,60.75,1759.01
19,F,farmer,3221.82,28449.86
19,X,service provider,6096.43,50534.39
19,F,farmer,2988.92,25276.87
19,X,craftsman,7110.78,55476.38
19,M,farmer,1202.69,11170.64
19,F,civil servant,3794.64,25257.98
19,M,fisher,2066.97,20811.10
19,M,retired,1002.62,32384.66
19,M,farmer,2841.09,25550.06
19,M,civil servant,4826.85,39187.69
19,X,craftsman,2755.09,19150.09
19,M,fisher,3745.37,35352.47
19,F,homemaker,75.91,2102.82
19,M,farmer,2810.34,23910.15
19,F,service provider,6788.26,56449.46
19,X,civil servant,3138.69,17654.74
19,F,service provider,2747.92,13903.58
19,F,farmer,2439.59,21830.46
19,M,homemaker,19.43,515.96
19,M,homemaker,24.87,865.13
19,X,farmer,1289.43,10696.24
19,F,retired,1533.85,47493.46
19,F,craftsman,6131.05,50156.69
19,F,unemployed,68.45,1972.03
19,F,farmer,1967.93,17077.38
19,M,civil servant,2665.27,13804.03
19,X,retired,1857.51,63114.55
19,M,unemployed,38.30,1094.73
19,M,farmer,3203.51,28179.11
19,F,retired,477.23,14133.81
19,F,homemaker,51.83,3142.00
19,M,fisher,3300.24,31156.37
19,M,craftsman,7093.49,54726.84
19,F,homemaker,38.06,1165.33
19,M,service provider,3224.41,17771.16
19,F,civil servant,5514.79,44329.30
19,F,craftsman,4274.10,34805.34
19,M,service provider,8554.68,70938.96
19,F,craftsman,4465.16,35262.32
19,F,homemaker,74.63,2146.51
19,M,homemaker,17.28,378.17
19,M,craftsman,6192.54,48809.64
19,F,service provider,6245.98,51814.65
19,M,farmer,1983.55,18217.08
19,M,service provider,5602.13,43269.07
19,M,service provider,6116.23,49148.76
19,M,homemaker,42.89,1291.61
19,X,unemployed,66.56,1951.11
19,M,civil servant,7672.62,60494.05
19,M,farmer,2442.22,21115.09
19,M,civil servant,3986.07,28710.56
19,F,unemployed,24.67,680.60
19,F,retired,794.48,26534.62
19,F,homemaker,63.09,1785.61
19,M,retired,783.44,26306.82
19,M,craftsman,3211.68,24822.31
19,F,unemployed,51.22,1439.58
19,F,farmer,2616.21,21938.20
19,X,service provider,9358.97,73534.34
19,F,service provider,3275.78,20305.00
19,F,fisher,3406.31,31823.20
19,M,homemaker,30.17,1319.79
19,F,service provider,3880.88,25460.84
19,F,farmer,2920.12,25027.11
19,M,farmer,2913.81,25136.51
19,M,homemaker,76.66,5634.31
19,F,retired,895.55,25007.15
19,M,civil servant,6308.52,52323.35
19,F,craftsman,2631.90,17760.15
19,F,retired,1498.51,47453.85
19,M,farmer,2726.84,23560.17
19,F,retired,1967.59,70810.86
19,M,fisher,3110.75,28600.51
19,F,homemaker,15.78,334.50
19,F,retired,111.81,2766.31
19,M,craftsman,3546.42,27819.82
19,M,fisher,3162.92,29570.19
19,M,farmer,2294.20,20027.70
19,F,service provider,6884.87,57495.06
19,F,retired,126.49,3063.92
19,F,farmer,1896.69,17105.78
19,F,retired,100.59,2554.69
19,M,craftsman,4789.64,40000.66
19,M,unemployed,43.94,1324.63
19,F,homemaker,17.96,422.29
19,F,homemaker,18.99,466.91
19,F,civil servant,7616.56,63750.40
19,M,craftsman,5408.71,44670.46
19,M,farmer,1478.47,13061.72
19,M,unemployed,50.82,1423.59
19,F,homemaker,23.73,628.04
19,F,homemaker,49.55,1436.75
19,F,service provider,7719.81,59845.34
19,F,homemaker,37.39,1057.20
19,M,service provider,5023.87,42106.36
19,M,craftsman,3187.53,23530.71
19,M,farmer,3690.46,29763.64
19,F,civil servant,7542.78,63181.98
19,F,farmer,1841.60,15965.77
19,M,retired,1782.95,59692.15
19,F,craftsman,2135.38,12931.19
19,F,farmer,3697.21,29757.27
19,X,fisher,2397.26,23966.96
19,F,unemployed,71.71,2028.77
19,F,farmer,2663.17,23361.72
19,M,fisher,1150.61,11075.03
19,F,fisher,3074.80,28427.76
19,F,civil servant,8169.20,63728.92
19,M,fisher,2526.42,13985.10
19,F,homemaker,46.63,1358.29
19,M,homemaker,34.78,1057.85
19,F,retired,1020.20,35007.50
19,F,fisher,2485.83,24328.45
19,M,farmer,3509.99,28581.79
19,F,homemaker,55.31,3601.39
19,M,farmer,2608.70,22734.64
19,F,service provider,5732.12,44166.78
19,M,farmer,3387.92,29838.62
19,M,farmer,3210.35,28409.57
19,M,retired,117.10,2917.94
19,X,homemaker,27.77,735.17
19,M,homemaker,21.04,513.60
19,F,retired,1966.87,71531.32
19,F,farmer,1087.36,10668.09
19,F,craftsman,2322.57,14693.75
19,M,farmer,3381.35,28290.66
19,X,retired,1007.52,33027.03
19,M,fisher,2422.59,12766.90
19,M,craftsman,2593.51,16749.25
19,M,farmer,3145.14,27895.75
19,M,craftsman,5090.18,41207.01
19,F,homemaker,78.75,2133.96
19,M,fisher,1114.55,10985.26
19,M,craftsman,3692.86,14583.94
19,F,homemaker,27.04,721.22
19,M,homemaker,63.87,4116.49
19,F,craftsman,5785.95,48081.91
19,F,fisher,3258.43,30199.25
19,F,retired,1783.17,57012.95
19,F,fisher,1611.10,15518.02
19,F,craftsman,2389.70,15797.73
19,M,fisher,2869.92,13614.53
19,F,fisher,1815.97,18255.59
19,M,craftsman,2997.93,20223.42
19,F,fisher,2500.08,12951.47
19,F,unemployed,22.83,846.29
19,M,service provider,4188.91,18641.88
19,M,civil servant,2436.68,11689.77
19,M,fisher,3861.37,34849.39
19,M,homemaker,55.56,3598.35
19,M,homemaker,32.93,1001.22
19,F,farmer,2187.50,19328.87
19,F,craftsman,6089.95,51238.47
19,F,farmer,3432.40,27973.08
19,F,craftsman,4976.48,40308.71
19,M,homemaker,23.14,845.94
19,F,retired,782.20,24714.49
19,M,civil servant,3995.24,28136.00
19,M,service provider,6088.54,47706.09
19,M,service provider,6294.30,25681.52
19,F,homemaker,30.77,1324.46
19,F,civil servant,7856.48,62822.70
19,M,fisher,3341.14,30712.07
19,M,service provider,4868.29,40275.90
19,F,civil servant,8418.73,68957.71
19,F,fisher,1931.73,19926.73
19,M,service provider,7526.33,61582.38
19,M,civil servant,8815.77,71630.29
19,F,retired,996.13,32127.05
19,F,craftsman,2201.41,13756.14
19,M,craftsman,6565.13,51927.83
19,F,homemaker,42.39,1246.81
19,F,homemaker,17.13,385.89
19,M,service provider,7943.52,65314.90
19,M,unemployed,24.12,637.93
19,M,craftsman,6859.13,53474.06
19,M,unemployed,61.41,1828.97
19,F,homemaker,73.73,2108.74
19,M,retired,1599.30,56273.99
19,M,farmer,3410.40,28382.47
19,M,craftsman,6301.62,52909.76
19,F,unemployed,68.45,1915.46
19,M,fisher,2112.87,21439.70
19,F,service provider,6521.48,51921.84
19,M,service provider,7978.24,63046.85
19,F,retired,82.14,2260.44
19,F,civil servant,3111.88,17435.15
19,M,farmer,1769.25,8797.22
19,M,retired,85.91,2426.88
19,M,homemaker,54.51,3147.09
19,F,service provider,3403.29,21665.65
19,F,farmer,2887.27,25108.66
19,M,fisher,3171.56,29323.35
19,M,retired,101.90,2757.86
19,F,craftsman,3707.45,29333.96
19,X,craftsman,5289.33,44036.26
19,F,retired,82.82,2359.33
19,F,unemployed,24.39,627.18
19,F,homemaker,69.49,5121.36
19,F,homemaker,61.09,4119.99
19,F,retired,1001.64,33263.88
19,M,service provider,5708.55,45266.11
19,F,retired,1406.58,45755.60
19,F,fisher,1082.73,10540.92
19,F,craftsman,5410.89,20001.38
19,F,homemaker,36.79,1031.65
19,M,craftsman,7258.67,56384.02
19,M,farmer,3526.26,28885.87
19,M,farmer,3051.56,25901.11
19,F,civil servant,3187.59,15424.41
19,M,homemaker,29.62,1320.97
19,M,fisher,1106.76,10767.78
19,F,farmer,2955.26,25562.69
19,M,farmer,1638.97,15246.66
19,F,fisher,1220.09,11837.12
19,M,homemaker,18.95,457.54
19,F,farmer,2442.84,21067.55
19,F,service provider,3744.36,23884.65
19,F,homemaker,19.47,441.51
19,F,homemaker,41.03,1264.50
19,M,civil servant,3228.11,18995.64
19,M,civil servant,3381.13,21721.99
19,F,fisher,2658.19,26188.80
19,F,civil servant,8992.60,70960.04
19,F,farmer,2489.34,21481.28
19,F,retired,774.59,26694.83
19,F,unemployed,58.32,3601.85
19,M,craftsman,4839.90,39357.95
19,M,farmer,1230.99,11762.64
19,M,craftsman,5517.41,43754.61
19,M,homemaker,30.40,866.74
19,F,homemaker,82.46,7808.98
19,M,farmer,2198.23,20046.11
19,M,homemaker,35.29,996.40
19,M,fisher,1029.91,10195.10
19,F,service provider,2237.24,10798.76
19,M,fisher,998.48,10179.38
19,F,service provider,2331.64,10845.96
19,F,service provider,2405.85,10883.07
19,M,farmer,969.05,10164.67
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,X,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,X,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,X,child,0.00,10000.00
19,F,child,0.00,10000.00
19,X,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,M,child,0.00,10000.00
19,F,child,0.00,10000.00
19,F,child,0.00,10000.00
20,F,civil servant,8480.33,70884.52
20,M,farmer,1030.61,10754.29
20,M,unemployed,17.08,188.86
20,M,farmer,3064.35,26735.13
20,F,farmer,1083.74,10756.15
20,F,civil servant,8407.89,72184.49
20,F,service provider,3607.21,23417.94
20,M,homemaker,26.06,487.35
20,M,civil servant,2889.61,16112.01
20,M,fisher,2568.94,24466.44
20,M,civil servant,4198.03,31705.22
20,F,fisher,2239.49,22742.22
20,M,farmer,2323.98,20965.56
20,F,retired,1579.55,52954.33
20,M,civil servant,4987.94,37939.30
20,F,farmer,1331.84,11784.80
20,F,fisher,1136.79,11004.90
20,M,civil servant,7548.60,64129.99
20,F,craftsman,4386.11,19825.22
20,M,craftsman,7069.69,58976.40
20,M,retired,74.49,1934.84
20,F,service provider,8793.23,73424.34
20,M,retired,1999.78,63156.86
20,M,service provider,4144.80,30440.63
20,F,fisher,1153.95,11018.51
20,F,homemaker,54.55,3531.62
20,F,fisher,1549.80,14202.28
20,F,civil servant,9265.88,75054.81
20,F,farmer,2948.82,26768.04
20,X,service provider,4458.08,33863.30
20,M,retired,1006.58,35528.33
20,F,retired,72.40,1886.94
20,F,craftsman,3063.68,22825.88
20,F,craftsman,6758.99,55859.32
20,F,retired,782.39,26836.62
20,F,unemployed,63.66,4561.16
20,F,retired,1724.45,52279.76
20,M,homemaker,66.47,4549.31
20,M,fisher,1099.00,10967.56
20,M,craftsman,4498.19,36205.55
20,M,craftsman,7715.41,61152.56
20,M,farmer,2400.50,21267.03
20,F,retired,789.20,26164.18
20,M,service provider,3004.87,17411.62
20,M,craftsman,7651.47,60168.67
20,M,farmer,3281.10,28762.69
20,M,farmer,1371.85,12155.81
20,F,retired,75.99,1965.67
20,F,homemaker,44.60,1114.79
20,M,homemaker,65.36,4544.50
20,M,retired,927.70,30266.93
20,M,civil servant,5603.30,46563.05
20,X,homemaker,19.74,312.21
20,F,farmer,2419.03,21057.73
20,F,farmer,2742.42,24644.04
20,F,fisher,2425.18,23379.34
20,M,homemaker,71.76,5065.13
20,M,craftsman,5349.84,4216.46
20,M,retired,2158.01,73594.41
20,F,homemaker,21.84,397.04
20,F,retired,2108.77,69379.71
20,F,fisher,2012.93,20593.70
20,F,farmer,2929.99,25907.05
20,M,homemaker,26.47,567.47
20,M,fisher,2744.04,27084.40
20,F,service provider,5106.86,40853.63
20,F,farmer,1252.46,11719.85
20,M,retired,1292.05,37388.22
20,M,homemaker,22.17,685.26
20,X,civil servant,6555.33,56582.21
20,F,fisher,3539.08,33167.73
20,M,farmer,2352.32,20936.25
20,M,farmer,1129.04,10792.93
20,M,retired,93.50,2327.02
20,F,fisher,1696.77,16056.36
20,F,homemaker,33.41,1654.53
20,M,retired,80.14,2036.80
20,M,service provider,5574.65,46458.16
20,X,retired,64.65,1562.05
20,F,civil servant,4732.29,40238.74
20,X,homemaker,89.73,8334.73
20,M,unemployed,72.51,5592.18
20,F,retired,454.86,15405.89
20,F,civil servant,6779.51,57901.21
20,F,retired,1488.78,49910.23
20,M,civil servant,8914.20,75748.95
20,F,craftsman,6659.02,57430.02
20,M,homemaker,27.06,551.88
20,M,retired,80.62,2057.15
20,M,farmer,1328.96,12149.81
20,F,homemaker,27.04,1182.08
20,F,civil servant,9431.86,75731.70
20,M,fisher,2077.16,21755.15
20,F,unemployed,41.13,962.26
20,M,craftsman,5627.34,46151.77
20,F,fisher,2686.23,13573.84
20,F,fisher,2767.02,26297.64
20,M,retired,819.05,27288.34
20,F,farmer,2219.61,19558.25
20,F,retired,844.35,30166.76
20,M,craftsman,3938.92,32928.36
20,F,craftsman,3812.87,31356.04
20,F,homemaker,66.74,4536.56
20,F,civil servant,4246.49,30029.64
20,F,farmer,1341.44,12528.92
20,M,farmer,2979.99,25745.02
20,M,service provider,4127.34,30165.73
20,F,farmer,1724.36,15762.47
20,F,farmer,2717.81,24146.90
20,M,homemaker,33.46,766.53
20,F,fisher,2004.91,20999.52
20,F,farmer,1316.72,12158.86
20,M,craftsman,3123.22,4000.06
20,F,farmer,1793.67,15839.63
20,M,homemaker,46.00,2546.53
20,F,homemaker,89.64,8339.19
20,F,civil servant,7559.53,62289.05
20,M,craftsman,4137.63,32960.76
20,F,fisher,3303.90,31206.93
20,M,retired,868.04,29951.08
20,F,unemployed,62.85,4025.76
20,M,service provider,7277.54,58577.60
20,F,unemployed,39.20,995.19
20,M,fisher,2999.13,28408.35
20,M,civil servant,6638.30,54664.82
20,X,farmer,1657.49,14208.34
20,F,fisher,1271.71,11791.01
20,F,civil servant,7230.32,58912.01
20,M,service provider,6211.71,51849.73
20,M,service provider,3008.56,17536.26
20,F,homemaker,49.20,1171.67
20,M,craftsman,2434.92,14607.53
20,M,fisher,1587.73,14807.71
20,M,fisher,3145.72,31804.36
20,F,fisher,2203.30,21832.61
20,F,fisher,1430.20,13683.98
20,F,retired,1971.02,63650.04
20,M,civil servant,8610.19,69449.24
20,F,homemaker,27.08,1184.69
20,M,craftsman,5923.51,48713.81
20,M,civil servant,6392.22,55881.72
20,F,craftsman,5433.38,44090.57
20,F,unemployed,7.54,-192.26
20,F,craftsman,6607.71,55823.27
20,M,homemaker,44.98,1146.33
20,M,retired,2008.36,65879.30
20,M,homemaker,34.76,1662.71
20,M,farmer,1714.68,15189.11
20,F,fisher,3809.79,35393.76
20,F,fisher,1633.13,15413.22
20,X,homemaker,47.70,2568.35
20,M,homemaker,74.74,6135.10
20,M,craftsman,2137.71,11984.33
20,M,fisher,2717.50,27202.22
20,F,craftsman,6321.97,53784.80
20,M,craftsman,3874.55,33889.71
20,M,craftsman,3732.80,29162.59
20,M,retired,899.37,30108.43
20,M,retired,2184.47,74050.42
20,M,farmer,2620.14,23587.74
20,M,homemaker,59.10,1522.41
20,M,retired,81.03,2079.05
20,F,unemployed,45.89,1163.64
20,F,farmer,3355.00,29806.73
20,X,service provider,6364.97,53396.25
20,F,farmer,2908.08,26410.28
20,X,craftsman,7391.69,58851.60
20,M,farmer,1191.93,11445.97
20,F,civil servant,3826.73,26850.71
20,M,fisher,2088.30,21534.62
20,M,retired,974.58,32551.32
20,M,farmer,3135.66,26797.26
20,M,civil servant,5000.62,41367.37
20,X,craftsman,2888.62,20273.77
20,M,fisher,3961.97,37012.83
20,F,retired,62.44,1524.00
20,M,farmer,2757.22,24968.13
20,F,service provider,7153.53,59705.60
20,X,civil servant,3173.84,18921.03
20,F,service provider,2741.19,14953.54
20,F,farmer,2512.54,22766.10
20,M,homemaker,9.09,-116.21
20,M,homemaker,15.01,238.88
20,X,farmer,1294.53,11022.87
20,F,craftsman,6159.86,52915.99
20,F,unemployed,55.45,1386.22
20,F,farmer,1934.93,17724.22
20,M,civil servant,2893.76,14930.28
20,X,retired,1877.87,63732.86
20,M,unemployed,25.96,479.43
20,M,farmer,3517.32,29617.14
20,F,homemaker,45.46,2546.20
20,M,fisher,3244.69,32458.09
20,M,craftsman,7164.48,57988.45
20,F,homemaker,27.81,551.88
20,M,service provider,3160.94,19031.00
20,F,civil servant,5906.94,46962.14
20,F,craftsman,4559.80,36764.61
20,M,service provider,8974.60,75105.63
20,F,craftsman,4573.66,37228.52
20,F,retired,61.01,1566.26
20,M,homemaker,6.35,-256.74
20,M,craftsman,6245.11,51611.57
20,F,service provider,6623.83,54805.93
20,M,farmer,2072.90,18932.90
20,M,service provider,5758.37,45827.63
20,M,service provider,6115.71,51885.98
20,M,homemaker,30.32,680.67
20,X,unemployed,52.15,1362.00
20,M,civil servant,7490.23,63918.53
20,M,farmer,2444.22,22016.57
20,M,civil servant,4013.70,30396.78
20,F,unemployed,12.91,52.25
20,F,retired,836.04,26632.01
20,F,homemaker,49.43,1193.78
20,M,retired,820.67,26396.52
20,M,craftsman,3414.07,26208.72
20,F,unemployed,35.32,833.64
20,F,farmer,2458.09,22846.62
20,X,retired,2062.64,74245.03
20,F,service provider,3619.26,21794.00
20,F,fisher,3648.52,33326.83
20,M,homemaker,22.09,700.62
20,F,service provider,3762.04,27021.23
20,F,farmer,3082.62,26247.79
20,M,farmer,2856.62,26244.19
20,M,homemaker,69.87,5062.92
20,M,civil servant,6983.39,55494.42
20,F,craftsman,2728.21,18803.62
20,F,retired,1602.03,47934.24
20,M,farmer,2735.52,24607.30
20,F,retired,1986.60,71483.53
20,M,fisher,3187.05,29873.41
20,F,homemaker,5.46,-301.30
20,F,retired,91.71,2216.76
20,M,craftsman,3707.76,29353.07
20,M,fisher,3096.58,30797.85
20,M,farmer,2195.95,20805.05
20,F,service provider,7638.99,60993.93
20,F,farmer,1841.10,17705.70
20,F,retired,84.50,1997.93
20,M,craftsman,5198.36,42279.21
20,M,unemployed,31.77,715.14
20,F,homemaker,7.47,-211.50
20,F,homemaker,8.22,-166.13
20,F,civil servant,8139.27,67499.40
20,M,craftsman,5864.97,47282.32
20,M,farmer,1423.41,13452.80
20,M,unemployed,35.78,818.11
20,F,homemaker,12.20,-1.02
20,F,homemaker,35.47,830.96
20,F,service provider,7857.72,63453.57
20,F,homemaker,22.75,438.69
20,M,service provider,5213.02,44392.24
20,M,craftsman,3219.68,24819.92
20,M,retired,901.32,29893.67
20,F,civil servant,7796.12,66759.41
20,F,farmer,1726.16,16508.22
20,F,craftsman,2366.99,13794.05
20,F,retired,828.89,29851.09
20,X,fisher,2470.46,24881.56
20,F,unemployed,55.31,1442.82
20,F,farmer,2821.99,24452.08
20,M,fisher,1168.37,11338.59
20,F,fisher,3156.80,29685.53
20,F,civil servant,8301.07,67558.82
20,M,fisher,2485.94,14907.44
20,F,homemaker,34.30,751.33
20,M,homemaker,22.61,439.20
20,F,retired,1046.72,35210.23
20,F,fisher,2620.95,25318.30
20,M,farmer,3575.01,30048.67
20,F,civil servant,3536.27,5048.90
20,M,farmer,2542.45,23685.23
20,F,service provider,5481.02,46586.66
20,M,retired,837.82,29936.90
20,M,farmer,3299.18,29738.53
20,X,homemaker,14.49,108.40
20,M,homemaker,9.42,-118.24
20,F,retired,2131.94,72276.66
20,F,farmer,1166.72,10930.82
20,F,craftsman,2499.55,15622.90
20,M,farmer,3349.45,29644.75
20,X,retired,1012.08,33212.44
20,M,fisher,2465.74,13679.14
